date,BRL=X Long Only,BRL=X Using TFT
2018-06-08,0.014908698227362738,0.014908698227362738
2018-06-11,-0.05019613437597681,-0.05019613437597681
2018-06-12,0.0010526737804625874,0.0010526737804625874
2018-06-13,0.0016716556841853691,0.0016716556841853691
2018-06-14,0.0010229216204840075,0.0010229216204840075
2018-06-15,0.022910570980045897,0.022910570980045897
2018-06-18,-0.019794947481474923,-0.019794947481474923
2018-06-19,0.004693368328929859,0.004693368328929859
2018-06-20,-0.0003203777427969179,-0.0003203777427969179
2018-06-21,0.006435264610889391,0.006435264610889391
2018-06-22,-0.0010612476596032483,-0.0010612476596032483
2018-06-25,0.005630645035256565,0.005630645035256565
2018-06-26,-0.002958020055925048,-0.002958020055925048
2018-06-27,0.0054832926053609565,0.0054832926053609565
2018-06-28,0.016939791551133343,0.016939791551133343
2018-06-29,-0.0001554621794240818,-0.0001554621794240818
2018-07-02,0.004171568471197817,0.004171568471197817
2018-07-03,0.009546893364039022,0.009546893364039022
2018-07-04,-0.004166018205024824,-0.004166018205024824
2018-07-05,0.0037727935787610356,0.0037727935787610356
2018-07-06,0.0051904657196939485,0.0051904657196939485
2018-07-09,-0.016635689575401735,-0.016635689575401735
2018-07-10,0.0013968137672095704,0.0013968137672095704
2018-07-11,-0.014517094445302248,-0.014517094445302248
2018-07-12,0.015989124648029263,0.015989124648029263
2018-07-13,0.0011867722685261484,0.0011867722685261484
2018-07-16,-0.008065572449092673,-0.008065572449092673
2018-07-17,0.0017145277269519088,0.0017145277269519088
2018-07-18,-0.005212624115545017,-0.005212624115545017
2018-07-19,0.003467228493925445,0.003467228493925445
2018-07-20,-0.005377735066862455,-0.005377735066862455
2018-07-23,-0.015071155350206866,-0.015071155350206866
2018-07-24,0.0025458586501847513,0.0025458586501847513
2018-07-25,-0.00907313737694282,-0.00907313737694282
2018-07-26,-0.015936577513056327,-0.015936577513056327
2018-07-27,0.015706367439616953,0.015706367439616953
2018-07-30,-0.00886675430055095,-0.00886675430055095
2018-07-31,0.004580841120114476,0.004580841120114476
2018-08-01,0.006678994435237229,0.006678994435237229
2018-08-02,-0.0015987321950778899,-0.0015987321950778899
2018-08-03,0.00037363061230943906,0.00037363061230943906
2018-08-06,-0.012298554458552768,-0.012298554458552768
2018-08-07,0.008697258189613422,0.008697258189613422
2018-08-08,0.004284384179706002,0.004284384179706002
2018-08-09,0.005226010707572115,0.005226010707572115
2018-08-10,0.00782466467665155,0.00782466467665155
2018-08-13,0.017317662897980535,0.017317662897980535
2018-08-14,0.004294482652233089,0.004294482652233089
2018-08-15,-0.004533760857196478,-0.004533760857196478
2018-08-16,0.009367572555283976,0.009367572555283976
2018-08-17,0.0008460112777868289,0.0008460112777868289
2018-08-20,0.001511346273206371,0.001511346273206371
2018-08-21,0.014374143615817792,0.014374143615817792
2018-08-22,0.020801810201741988,0.020801810201741988
2018-08-23,-0.0028652630289552894,-0.0028652630289552894
2018-08-24,0.018677667226986827,0.018677667226986827
2018-08-27,-0.002310149281352647,-0.002310149281352647
2018-08-28,-0.006166526909257675,-0.006166526909257675
2018-08-29,0.013832078704855366,0.013832078704855366
2018-08-30,-0.006870012135764103,-0.006870012135764103
2018-08-31,0.010498082546773757,0.010498082546773757
2018-09-03,-0.02287521788179525,-0.02287521788179525
2018-09-04,0.02494017038720897,0.02494017038720897
2018-09-05,-0.0002647692645462163,-0.0002647692645462163
2018-09-06,-0.0025519633931584407,-0.0025519633931584407
2018-09-07,-0.020709058076515352,-0.020709058076515352
2018-09-10,-0.0033273884901176,-0.0033273884901176
2018-09-11,0.010089543460068073,0.010089543460068073
2018-09-12,0.01640305359765959,0.01640305359765959
2018-09-13,0.0019751827822225287,0.0019751827822225287
2018-09-14,0.010865875881345799,0.010865875881345799
2018-09-17,-0.00784779856583706,-0.00784779856583706
2018-09-18,-0.009563716851987758,-0.009563716851987758
2018-09-19,0.006364790975671442,0.006364790975671442
2018-09-20,-0.006757409901870237,-0.006757409901870237
2018-09-21,-0.013146703822628503,-0.013146703822628503
2018-09-24,-0.00637880802883295,-0.00637880802883295
2018-09-25,0.010197485926240146,0.010197485926240146
2018-09-26,-0.004326300996331245,-0.004326300996331245
2018-09-27,-0.010506665255758052,-0.010506665255758052
2018-09-28,-0.004664032555718567,-0.004664032555718567
2018-10-01,0.010144555820016166,0.010144555820016166
2018-10-02,-0.008957036533630225,-0.008957036533630225
2018-10-03,-0.01914644198665061,-0.01914644198665061
2018-10-04,-0.00992516035230151,-0.00992516035230151
2018-10-05,-0.0067941716668816765,-0.0067941716668816765
2018-10-08,-0.00983505119361927,-0.00983505119361927
2018-10-09,-0.015277112965892292,-0.015277112965892292
2018-10-10,-0.016520200912406136,-0.016520200912406136
2018-10-11,0.010767794108208717,0.010767794108208717
2018-10-12,0.0071109031795684174,0.0071109031795684174
2018-10-15,2.6417395735389704e-05,2.6417395735389704e-05
2018-10-16,-0.01261368952373021,-0.01261368952373021
2018-10-17,-0.0027585525216855533,-0.0027585525216855533
2018-10-18,-0.01004404558612515,-0.01004404558612515
2018-10-19,0.009250734248653192,0.009250734248653192
2018-10-22,-0.0025266486581160263,-0.0025266486581160263
2018-10-23,-0.0077070190430965635,-0.0077070190430965635
2018-10-24,0.0027428204108519427,0.0027428204108519427
2018-10-25,0.010481016136838939,0.010481016136838939
2018-10-26,-0.007022072712457139,-0.007022072712457139
2018-10-29,-0.017085517099449388,-0.017085517099449388
2018-10-30,0.020375701757309184,0.020375701757309184
2018-10-31,-0.005705350494491723,-0.005705350494491723
2018-11-01,0.007064342426528869,0.007064342426528869
2018-11-02,-0.006934176236485179,-0.006934176236485179
2018-11-05,0.0013802841148791156,0.0013802841148791156
2018-11-06,0.006648656398558606,0.006648656398558606
2018-11-07,0.00947753199712853,0.00947753199712853
2018-11-08,-0.007845955184739961,-0.007845955184739961
2018-11-09,0.007720354391339779,0.007720354391339779
2018-11-12,-0.007927265337952849,-0.007927265337952849
2018-11-13,0.009921215232834069,0.009921215232834069
2018-11-14,0.009292652531326828,0.009292652531326828
2018-11-15,-0.004998172692849856,-0.004998172692849856
2018-11-16,0.0,0.0
2018-11-19,-0.010548812177602396,-0.010548812177602396
2018-11-20,0.003179678799692942,0.003179678799692942
2018-11-21,0.000346286092768322,0.000346286092768322
2018-11-22,0.010756926435012248,0.010756926435012248
2018-11-23,0.0018440526021956671,0.0018440526021956671
2018-11-26,-0.03420893694442817,-0.03420893694442817
2018-11-27,0.07261088589474052,0.07261088589474052
2018-11-28,-0.01680325440734276,-0.01680325440734276
2018-11-29,-0.006273421385607381,-0.006273421385607381
2018-11-30,0.0004676452944507581,0.0004676452944507581
2018-12-03,0.0036873466352860262,0.0036873466352860262
2018-12-04,-0.0063127381595062815,-0.0063127381595062815
2018-12-05,0.002681712380217194,0.002681712380217194
2018-12-06,0.004232547358692829,0.004232547358692829
2018-12-07,0.0026891599070861805,0.0026891599070861805
2018-12-10,0.007220619020168462,0.007220619020168462
2018-12-11,0.002790665648564339,0.002790665648564339
2018-12-12,-0.003599927683692883,-0.003599927683692883
2018-12-13,-0.01242762784146878,-0.01242762784146878
2018-12-14,0.009496409802572492,0.009496409802572492
2018-12-17,0.006374128848733118,0.006374128848733118
2018-12-18,-0.004571572065343088,-0.004571572065343088
2018-12-19,0.0034124026722015532,0.0034124026722015532
2018-12-20,-0.0037587700774176502,-0.0037587700774176502
2018-12-21,-0.014706599566132295,-0.014706599566132295
2018-12-24,0.0011721879072985608,0.0011721879072985608
2018-12-25,0.015403041167495468,0.015403041167495468
2018-12-26,5.125638940839394e-05,5.125638940839394e-05
2018-12-27,0.00456079068855364,-0.00456079068855364
2018-12-28,-0.01252357367843282,0.01252357367843282
2018-12-31,0.0006974274564595095,-0.0006974274564595095
2019-01-01,0.0014970854926463772,-0.0014970854926463772
2019-01-02,-2.5808195945664636e-05,2.5808195945664636e-05
2019-01-03,-0.02412434218126669,0.02412434218126669
2019-01-04,-0.00824021671829156,0.00824021671829156
2019-01-07,-0.025005982527907422,0.025005982527907422
2019-01-08,0.01991151969636218,-0.01991151969636218
2019-01-09,-0.005811344959513631,0.005811344959513631
2019-01-10,-0.008727479032407448,-0.008727479032407448
2019-01-11,0.007581516314924652,0.007581516314924652
2019-01-14,-0.013026248612723945,-0.013026248612723945
2019-01-15,0.01035631511826951,0.01035631511826951
2019-01-16,0.005111539594668368,0.005111539594668368
2019-01-17,0.004816486525828001,0.004816486525828001
2019-01-18,0.003909712376256813,0.003909712376256813
2019-01-21,0.0003467941352932602,0.0003467941352932602
2019-01-22,0.00031997245426884646,0.00031997245426884646
2019-01-23,0.016153980498410103,0.016153980498410103
2019-01-24,-0.013037781026046691,0.013037781026046691
2019-01-25,0.0019934436950539425,-0.0019934436950539425
2019-01-28,-5.306201672217181e-05,5.306201672217181e-05
2019-01-29,-0.0026527988884593734,0.0026527988884593734
2019-01-30,-0.01093202096150625,0.01093202096150625
2019-01-31,-0.00997709809477354,0.00997709809477354
2019-02-01,-0.010485132645347117,0.010485132645347117
2019-02-04,0.003980427790777785,-0.003980427790777785
2019-02-05,0.002652246165993466,-0.002652246165993466
2019-02-06,0.0003544745224037804,-0.0003544745224037804
2019-02-07,0.007196818659083171,0.007196818659083171
2019-02-08,0.00546729480060093,0.00546729480060093
2019-02-11,0.003687853866977564,0.003687853866977564
2019-02-12,0.0071340137997075725,0.0071340137997075725
2019-02-13,-0.0125692281807821,-0.0125692281807821
2019-02-14,0.01218988947035382,0.01218988947035382
2019-02-15,-0.008312951632384658,-0.008312951632384658
2019-02-18,-0.02020414959799055,-0.02020414959799055
2019-02-19,0.02328065739404872,0.02328065739404872
2019-02-20,-0.0025993675905086056,-0.0025993675905086056
2019-02-21,0.0005373706401410328,-0.0005373706401410328
2019-02-22,0.011412464912646803,-0.011412464912646803
2019-02-25,-0.005363072915130274,0.005363072915130274
2019-02-26,0.0010944356630360197,-0.0010944356630360197
2019-02-27,-0.0008798932100418932,0.0008798932100418932
2019-02-28,-0.005284135878543261,0.005284135878543261
2019-03-01,0.005419476430922554,-0.005419476430922554
2019-03-04,-0.006964621926976888,0.006964621926976888
2019-03-05,0.014161348526329887,-0.014161348526329887
2019-03-06,7.947075258352143e-05,-7.947075258352143e-05
2019-03-07,0.016532456200913925,-0.016532456200913925
2019-03-08,0.00847054559997562,-0.00847054559997562
2019-03-11,-0.01444702144676635,0.01444702144676635
2019-03-12,0.006267381301353847,-0.006267381301353847
2019-03-13,-0.006697441403911597,0.006697441403911597
2019-03-14,0.0004459871136621718,-0.0004459871136621718
2019-03-15,0.0071329879026311716,-0.0071329879026311716
2019-03-18,-0.007160565487507209,0.007160565487507209
2019-03-19,-0.006031996361381076,0.006031996361381076
2019-03-20,-0.000606866505473036,0.000606866505473036
2019-03-21,-0.0035641617409207793,0.0035641617409207793
2019-03-22,0.004451255080339722,-0.004451255080339722
2019-03-25,0.030335007357581212,-0.030335007357581212
2019-03-26,-0.013415226597454866,0.013415226597454866
2019-03-27,0.005553242340456732,-0.005553242340456732
2019-03-28,0.029212890132781055,-0.029212890132781055
2019-03-29,-0.022691910907419954,0.022691910907419954
2019-04-01,0.006362681403675463,-0.006362681403675463
2019-04-02,-0.018865489795654167,0.018865489795654167
2019-04-03,0.000987375678975555,-0.000987375678975555
2019-04-04,0.0041533714199846195,0.0041533714199846195
2019-04-05,-0.0032055197387016454,-0.0032055197387016454
2019-04-08,0.004694111112492072,0.004694111112492072
2019-04-09,-0.00665978038658277,-0.00665978038658277
2019-04-10,-5.198097384839784e-05,-5.198097384839784e-05
2019-04-11,-0.0062370497758258425,-0.0062370497758258425
2019-04-12,0.008315908118564419,0.008315908118564419
2019-04-15,0.006354098282400633,0.006354098282400633
2019-04-16,-0.0025513730803718992,-0.0025513730803718992
2019-04-17,0.008629614293386156,0.008629614293386156
2019-04-18,0.008427710153169787,0.008427710153169787
2019-04-19,-0.0025401961528289663,-0.0025401961528289663
2019-04-22,0.00198636605456759,0.00198636605456759
2019-04-23,-0.00010168163117696416,-0.00010168163117696416
2019-04-24,-0.004016166235707996,-0.004016166235707996
2019-04-25,0.018196674917784428,0.018196674917784428
2019-04-26,-0.009249058555558465,-0.009249058555558465
2019-04-29,-0.005945294675587687,-0.005945294675587687
2019-04-30,0.0038430221272613974,0.0038430221272613974
2019-05-01,-0.006946737628277022,-0.006946737628277022
2019-05-02,0.000612770273720864,0.000612770273720864
2019-05-03,0.011966430995667743,0.011966430995667743
2019-05-06,-0.007463098831898107,-0.007463098831898107
2019-05-07,0.00802723129503402,0.00802723129503402
2019-05-08,0.00012599258211909437,0.00012599258211909437
2019-05-09,-0.010683569933654713,-0.010683569933654713
2019-05-10,0.004864618229089679,0.004864618229089679
2019-05-13,0.0036245014339015835,0.0036245014339015835
2019-05-14,0.007778332925703069,0.007778332925703069
2019-05-15,-0.0038591487193029295,-0.0038591487193029295
2019-05-16,0.0062388523376248894,0.0062388523376248894
2019-05-17,0.011575213075535107,0.011575213075535107
2019-05-20,0.012653945037508718,0.012653945037508718
2019-05-21,-0.0006101569545265972,-0.0006101569545265972
2019-05-23,-0.014188434804115913,-0.014188434804115913
2019-05-24,0.0004707184202572545,0.0004707184202572545
2019-05-27,-0.004333058473384388,-0.004333058473384388
2019-05-28,0.005197396724418768,0.005197396724418768
2019-05-29,-0.0045767921237226394,-0.0045767921237226394
2019-05-30,-0.0124763853857639,-0.0124763853857639
2019-05-31,0.0016610215216354973,0.0016610215216354973
2019-06-03,-0.014020090658963813,-0.014020090658963813
2019-06-04,-0.010218668025008149,-0.010218668025008149
2019-06-05,-0.007852510352894582,-0.007852510352894582
2019-06-06,0.00669503568916241,0.00669503568916241
2019-06-07,-0.0002577531362883967,-0.0002577531362883967
2019-06-10,-0.0004899432839933215,-0.0004899432839933215
2019-06-11,0.00206375226263944,0.00206375226263944
2019-06-12,-0.007568569968502636,-0.007568569968502636
2019-06-13,0.002801515770995744,0.002801515770995744
2019-06-14,-0.004578482814423412,-0.004578482814423412
2019-06-17,0.012031581880163511,0.012031581880163511
2019-06-18,-0.0019257756348028954,-0.0019257756348028954
2019-06-19,-0.007074904037597363,-0.007074904037597363
2019-06-20,-0.00624428740549432,-0.00624428740549432
2019-06-21,0.0005996207830576417,0.0005996207830576417
2019-06-24,-0.004481849447829589,-0.004481849447829589
2019-06-25,0.0013349069396813018,0.0013349069396813018
2019-06-26,0.005201820372262356,0.005201820372262356
2019-06-27,-0.0006761031362009229,-0.0006761031362009229
2019-06-28,-0.006999935663154377,-0.006999935663154377
2019-07-01,0.008778814534836421,0.008778814534836421
2019-07-02,-0.0025717248505245927,-0.0025717248505245927
