date,CAD=X Long Only,CAD=X Using TFT
2018-03-05,0.004364036607518829,-0.004364036607518829
2018-03-06,0.00712281069789622,-0.00712281069789622
2018-03-07,-0.0023882452486511108,0.0023882452486511108
2018-03-08,-0.003297636555709804,-0.003297636555709804
2018-03-09,-0.0007825240001274603,-0.0007825240001274603
2018-03-12,-0.006505896219765606,-0.006505896219765606
2018-03-13,0.0023337190299796973,0.0023337190299796973
2018-03-14,0.00894712521445351,0.00894712521445351
2018-03-15,-0.0003858638404823367,-0.0003858638404823367
2018-03-16,0.007697706150755712,0.007697706150755712
2018-03-19,0.0030877119913486073,0.0030877119913486073
2018-03-20,-0.0008707595430711423,-0.0008707595430711423
2018-03-21,-0.00047399010079740567,-0.00047399010079740567
2018-03-22,-0.013553190569825513,0.013553190569825513
2018-03-23,0.0026284421528288693,-0.0026284421528288693
2018-03-26,-0.003897618533780456,0.003897618533780456
2018-03-27,-0.0034625270959658394,0.0034625270959658394
2018-03-28,0.0033032120784186603,-0.0033032120784186603
2018-03-29,0.0031370134354702373,-0.0031370134354702373
2018-03-30,-0.0024692818477610734,0.0024692818477610734
2018-04-02,0.00045779993874406344,-0.00045779993874406344
2018-04-03,0.0021794952876228457,-0.0021794952876228457
2018-04-04,-0.008884741284187037,0.008884741284187037
2018-04-05,-0.004037097471296325,0.004037097471296325
2018-04-06,0.0011525106900016624,-0.0011525106900016624
2018-04-09,0.0007440544957835193,-0.0007440544957835193
2018-04-10,-0.006002210353773241,0.006002210353773241
2018-04-11,-0.00854980802818528,0.00854980802818528
2018-04-12,-0.0020963431846128255,0.0020963431846128255
2018-04-13,0.0017346862501144145,-0.0017346862501144145
2018-04-16,0.0010326459096474672,-0.0010326459096474672
2018-04-17,-0.002840843517965319,0.002840843517965319
2018-04-18,-0.0006127429472660983,0.0006127429472660983
2018-04-19,0.005390773660977954,-0.005390773660977954
2018-04-20,0.0030809739473023345,-0.0030809739473023345
2018-04-23,0.008037960528941346,-0.008037960528941346
2018-04-24,0.006054820194885124,-0.006054820194885124
2018-04-25,-0.0017673492026601956,0.0017673492026601956
2018-04-26,0.0011465060064419497,-0.0011465060064419497
2018-04-27,0.0026721789974513133,-0.0026721789974513133
2018-04-30,-0.0023697736002497027,0.0023697736002497027
2018-05-01,-0.000654268645658318,0.000654268645658318
2018-05-02,0.0010755537238946733,-0.0010755537238946733
2018-05-03,0.00286487612682107,-0.00286487612682107
2018-05-04,-0.002437488461490389,0.002437488461490389
2018-05-07,0.0004046432863491489,-0.0004046432863491489
2018-05-08,0.001804579966649511,-0.001804579966649511
2018-05-09,0.005046980253409661,-0.005046980253409661
2018-05-10,-0.0072851759967155205,0.0072851759967155205
2018-05-11,-0.0062180458312420805,0.0062180458312420805
2018-05-14,0.0008770468120817831,-0.0008770468120817831
2018-05-15,0.0014865484989012856,-0.0014865484989012856
2018-05-16,0.005632825321692847,-0.005632825321692847
2018-05-17,-0.006999601774419051,0.006999601774419051
2018-05-18,0.004185568439066145,-0.004185568439066145
2018-05-21,0.003240954610475244,-0.003240954610475244
2018-05-22,-0.00785884662732983,0.00785884662732983
2018-05-23,0.003138692356456474,-0.003138692356456474
2018-05-24,0.0014045414125780642,-0.0014045414125780642
2018-05-25,0.003817966661527006,-0.003817966661527006
2018-05-28,0.007226582958300254,-0.007226582958300254
2018-05-29,0.0012021891859563816,-0.0012021891859563816
2018-05-30,0.002948002188979615,-0.002948002188979615
2018-05-31,-0.010506519641263257,0.010506519641263257
2018-06-01,0.003955613398380686,-0.003955613398380686
2018-06-04,0.00076485283421035,-0.00076485283421035
2018-06-05,-0.002315903139187059,0.002315903139187059
2018-06-06,0.0011606394982510704,-0.0011606394982510704
2018-06-07,0.0005255195770783594,-0.0005255195770783594
2018-06-08,0.00279629574379614,-0.00279629574379614
2018-06-11,-0.001009082476904899,0.001009082476904899
2018-06-12,0.001411053963829012,-0.001411053963829012
2018-06-13,0.0022098401819714564,-0.0022098401819714564
2018-06-14,-0.003272877076470393,0.003272877076470393
2018-06-15,0.011007192730763116,-0.011007192730763116
2018-06-18,0.006168006746052779,-0.006168006746052779
2018-06-19,0.0010760180755138293,-0.0010760180755138293
2018-06-20,0.005116871337309314,-0.005116871337309314
2018-06-21,0.002093532985039559,-0.002093532985039559
2018-06-22,0.0008116544985681262,-0.0008116544985681262
2018-06-25,-0.0028984612107028074,0.0028984612107028074
2018-06-26,0.0014157382150117304,-0.0014157382150117304
2018-06-27,0.0003008560861725851,-0.0003008560861725851
2018-06-28,0.002089944508030017,-0.002089944508030017
2018-06-29,-0.0055666000775744795,0.0055666000775744795
2018-07-02,-0.008102511784049082,0.008102511784049082
2018-07-03,0.0030119209289833915,-0.0030119209289833915
2018-07-04,-0.0034426547673727104,0.0034426547673727104
2018-07-05,-0.0002206941042744992,0.0002206941042744992
2018-07-06,-0.000235985235181424,0.000235985235181424
2018-07-09,-0.003052650923041633,0.003052650923041633
2018-07-10,0.0010996176188964313,-0.0010996176188964313
2018-07-11,0.002494154013964911,-0.002494154013964911
2018-07-12,0.004869594936013133,0.004869594936013133
2018-07-13,-0.0031650439779994377,-0.0031650439779994377
2018-07-16,-0.0006987650050661598,-0.0006987650050661598
2018-07-17,-0.0014974556573803532,-0.0014974556573803532
2018-07-18,0.005108023239110082,0.005108023239110082
2018-07-19,-0.0026887411897003055,-0.0026887411897003055
2018-07-20,0.006994274416113999,0.006994274416113999
2018-07-23,-0.010693774703788295,-0.010693774703788295
2018-07-24,0.00387247072610597,0.00387247072610597
2018-07-25,-0.0014200289346624206,-0.0014200289346624206
2018-07-26,-0.008608164915901328,0.008608164915901328
2018-07-27,0.002446894346101347,-0.002446894346101347
2018-07-30,-0.0006121459386566608,0.0006121459386566608
2018-07-31,-0.0025265688124004315,0.0025265688124004315
2018-08-01,-0.0007676133593089718,0.0007676133593089718
2018-08-02,-0.0014979455673795883,0.0014979455673795883
2018-08-03,0.0020001958926376684,-0.0020001958926376684
2018-08-06,-0.0008214545062477097,0.0008214545062477097
2018-08-07,-0.0009836245474507122,0.0009836245474507122
2018-08-08,0.004445797824304432,-0.004445797824304432
2018-08-09,-0.003047693120142747,-0.003047693120142747
2018-08-10,0.0020584868102921927,0.0020584868102921927
2018-08-13,0.007987309489281946,0.007987309489281946
2018-08-14,-0.0013536372883015124,-0.0013536372883015124
2018-08-15,-0.005802513560167588,-0.005802513560167588
2018-08-16,0.006694200334965705,0.006694200334965705
2018-08-17,0.00122498034779972,0.00122498034779972
2018-08-20,-0.0075763278684306545,-0.0075763278684306545
2018-08-21,-0.0014012326758222615,-0.0014012326758222615
2018-08-22,-0.0005521022252005237,-0.0005521022252005237
2018-08-23,-0.0020407056435073345,0.0020407056435073345
2018-08-24,0.007203401868644876,-0.007203401868644876
2018-08-27,-0.007067991440777854,0.007067991440777854
2018-08-28,-0.003497617243670925,0.003497617243670925
2018-08-29,-0.0026073153066595856,0.0026073153066595856
2018-08-30,-0.001956749050875728,0.001956749050875728
2018-08-31,0.006331186047482618,-0.006331186047482618
2018-09-03,0.00570622733367343,-0.00570622733367343
2018-09-04,0.002657016251712996,-0.002657016251712996
2018-09-05,0.006078765868421154,-0.006078765868421154
2018-09-06,7.600844200483792e-06,-7.600844200483792e-06
2018-09-07,-0.0014877634577352694,0.0014877634577352694
2018-09-10,0.0010794698998082275,-0.0010794698998082275
2018-09-11,-0.0005087373374642601,0.0005087373374642601
2018-09-12,-0.007582323808944191,0.007582323808944191
2018-09-13,-0.0047847073346865,0.0047847073346865
2018-09-14,0.00041539853959449147,-0.00041539853959449147
2018-09-17,0.0028680846071209576,-0.0028680846071209576
2018-09-18,0.0015947339413819872,-0.0015947339413819872
2018-09-19,-0.007034840120754171,0.007034840120754171
2018-09-20,-0.004124389885939883,0.004124389885939883
2018-09-21,-0.0007199749586765947,0.0007199749586765947
2018-09-24,0.00032543191297640384,-0.00032543191297640384
2018-09-25,0.002764625131898235,-0.002764625131898235
2018-09-26,0.000656407378387236,-0.000656407378387236
2018-09-27,0.006135637047765874,-0.006135637047765874
2018-09-28,-2.304320866808318e-05,2.304320866808318e-05
2018-10-01,-0.015019488877052067,0.015019488877052067
2018-10-02,-0.0022195658236624505,0.0022195658236624505
2018-10-03,0.0005308177626790478,-0.0005308177626790478
2018-10-04,0.004610317249455154,-0.004610317249455154
2018-10-05,0.0032614544552089786,-0.0032614544552089786
2018-10-08,0.0021671731215910928,-0.0021671731215910928
2018-10-09,0.000463376841469465,-0.000463376841469465
2018-10-10,-0.0012351606109103352,0.0012351606109103352
2018-10-11,0.008726197416222936,-0.008726197416222936
2018-10-12,-0.0015094235527436384,0.0015094235527436384
2018-10-15,-0.0006062373008746125,0.0006062373008746125
2018-10-16,-0.0023035796929097296,0.0023035796929097296
2018-10-17,-0.004440725643305221,0.004440725643305221
2018-10-18,0.006911145417709763,-0.006911145417709763
2018-10-19,0.00413823262001789,-0.00413823262001789
2018-10-22,0.001873237971860675,-0.001873237971860675
2018-10-23,-0.000488449297661897,0.000488449297661897
2018-10-24,-0.0012446115981709083,0.0012446115981709083
2018-10-25,-0.002538074304244131,0.002538074304244131
2018-10-26,0.0017781576963291634,-0.0017781576963291634
2018-10-29,0.0018973964881929817,-0.0018973964881929817
2018-10-30,0.0025428522584085567,-0.0025428522584085567
2018-10-31,-0.0011272799384304255,0.0011272799384304255
2018-11-01,0.003317025156577058,-0.003317025156577058
2018-11-02,-0.00511492337218733,0.00511492337218733
2018-11-05,0.0008021232588788507,-0.0008021232588788507
2018-11-06,0.0006487914462169897,-0.0006487914462169897
2018-11-07,0.0005416124008505996,-0.0005416124008505996
2018-11-08,-4.5715843766336306e-05,4.5715843766336306e-05
2018-11-09,0.00206621429240772,-0.00206621429240772
2018-11-12,0.0038119797042714954,-0.0038119797042714954
2018-11-13,0.0037216927756529294,-0.0037216927756529294
2018-11-14,-0.0013139848553253008,0.0013139848553253008
2018-11-15,0.0016937695332235325,-0.0016937695332235325
2018-11-16,-0.005661698848015484,0.005661698848015484
2018-11-19,-0.0019358387557634193,0.0019358387557634193
2018-11-20,0.0019092165057865707,-0.0019092165057865707
2018-11-21,0.01012784797077848,-0.01012784797077848
2018-11-22,-0.006012789306519162,0.006012789306519162
2018-11-23,-0.002601151223722842,0.002601151223722842
2018-11-26,0.0026837590014059387,-0.0026837590014059387
2018-11-27,0.002079267417188335,-0.002079267417188335
2018-11-28,0.003161404884149288,-0.003161404884149288
2018-11-29,-0.0014591602789923996,0.0014591602789923996
2018-11-30,-7.533639180523632e-05,7.533639180523632e-05
2018-12-03,-0.0014614026358229504,0.0014614026358229504
2018-12-04,-0.004367961697913092,0.004367961697913092
2018-12-05,0.0043416906082747175,-0.0043416906082747175
2018-12-06,0.007921504438308746,-0.007921504438308746
2018-12-07,0.002522490046559467,-0.002522490046559467
2018-12-10,-0.004950135508591136,0.004950135508591136
2018-12-11,0.005289882237060173,-0.005289882237060173
2018-12-12,-0.0014554710648383429,0.0014554710648383429
2018-12-13,-0.00242180632588751,0.00242180632588751
2018-12-14,7.494125284623898e-05,-7.494125284623898e-05
2018-12-17,0.0030644120477569814,-0.0030644120477569814
2018-12-18,0.0018225230475528154,-0.0018225230475528154
2018-12-19,0.0033327547208248376,-0.0033327547208248376
2018-12-20,0.0013301088270858408,-0.0013301088270858408
2018-12-21,0.0017440515448001737,-0.0017440515448001737
2018-12-24,0.007185992679328956,-0.007185992679328956
2018-12-25,0.000926815102053169,-0.000926815102053169
2018-12-26,-0.0016167014944435953,0.0016167014944435953
2018-12-27,-0.0009568506425903234,0.0009568506425903234
2018-12-28,0.003389028740741429,-0.003389028740741429
2018-12-31,0.00022031704822422782,-0.00022031704822422782
2019-01-01,-0.01671564148021143,0.01671564148021143
2019-01-02,0.0172536321574146,-0.0172536321574146
2019-01-03,0.00042564122215815736,-0.00042564122215815736
2019-01-04,-0.011180200161281295,0.011180200161281295
2019-01-07,-0.008123845775790395,0.008123845775790395
2019-01-08,-0.00548275512167562,0.00548275512167562
2019-01-09,-0.0036853028912108288,0.0036853028912108288
2019-01-10,-0.0026798917856457605,0.0026798917856457605
2019-01-11,0.0020815495701418385,-0.0020815495701418385
2019-01-14,0.002145208964279277,-0.002145208964279277
2019-01-15,0.0006557346411366627,-0.0006557346411366627
2019-01-16,-0.001242816608002295,0.001242816608002295
2019-01-17,-6.78776214134702e-05,6.78776214134702e-05
2019-01-18,0.0016215311281828626,-0.0016215311281828626
2019-01-21,-0.00039155353848330243,0.00039155353848330243
2019-01-22,0.0015065719565687807,-0.0015065719565687807
2019-01-23,0.004588235230824855,-0.004588235230824855
2019-01-24,-0.0011156011451446401,0.0011156011451446401
2019-01-25,0.0007045635164233399,-0.0007045635164233399
2019-01-28,-0.009699969042462064,0.009699969042462064
2019-01-29,0.0029725228953330074,-0.0029725228953330074
2019-01-30,0.0008370532202590653,-0.0008370532202590653
2019-01-31,-0.00982560002342614,0.00982560002342614
2019-02-01,-0.0011490937064282392,0.0011490937064282392
2019-02-04,-0.0020493509873893423,0.0020493509873893423
2019-02-05,0.0013359739750813393,-0.0013359739750813393
2019-02-06,0.000571757419259189,-0.000571757419259189
2019-02-07,0.006781504465942945,-0.006781504465942945
2019-02-08,0.007409326780145609,-0.007409326780145609
2019-02-11,-0.0027721674885671233,0.0027721674885671233
2019-02-12,0.0019587719413260984,-0.0019587719413260984
2019-02-13,-0.005368451253575324,0.005368451253575324
2019-02-14,0.002305587641437512,-0.002305587641437512
2019-02-15,0.002858430076082552,-0.002858430076082552
2019-02-18,-0.004361892760588404,0.004361892760588404
2019-02-19,-0.00037764466068612723,0.00037764466068612723
2019-02-20,-0.0018966833623325074,0.0018966833623325074
2019-02-21,-0.0029449223441548877,0.0029449223441548877
2019-02-22,0.004206540000689651,-0.004206540000689651
2019-02-25,-0.007137828807122992,0.007137828807122992
2019-02-26,0.004127613768795779,-0.004127613768795779
2019-02-27,-0.0017594970664651655,0.0017594970664651655
2019-02-28,-0.0012916301892766935,0.0012916301892766935
2019-03-01,0.0014682376840113864,-0.0014682376840113864
2019-03-04,0.009062380156144023,-0.009062380156144023
2019-03-05,0.0021304681079963306,-0.0021304681079963306
2019-03-06,0.003110013933227851,-0.003110013933227851
2019-03-07,0.006717457211316891,-0.006717457211316891
2019-03-08,0.0001264542459984419,-0.0001264542459984419
2019-03-11,-0.001985949570819212,0.001985949570819212
2019-03-12,-0.001743895654466865,0.001743895654466865
2019-03-13,-0.002807086556359528,0.002807086556359528
2019-03-14,-0.004641817014771732,0.004641817014771732
2019-03-15,0.002233997396494214,-0.002233997396494214
2019-03-18,0.0012232534641476445,-0.0012232534641476445
2019-03-19,-0.00029987735052106057,0.00029987735052106057
2019-03-20,-0.0011246092425325482,0.0011246092425325482
2019-03-21,-0.0027022978524789965,0.0027022978524789965
2019-03-22,0.0059461081793308335,-0.0059461081793308335
2019-03-25,0.004489279860855566,-0.004489279860855566
2019-03-26,-0.002458064524149317,0.002458064524149317
2019-03-27,-0.0009632345453418623,0.0009632345453418623
2019-03-28,0.0024365593315918144,-0.0024365593315918144
2019-03-29,0.001401798258911624,-0.001401798258911624
2019-04-01,-0.006217203132877436,0.006217203132877436
2019-04-02,-0.0026972363576278635,0.0026972363576278635
2019-04-03,0.002404067462911774,-0.002404067462911774
2019-04-04,-7.495809851232327e-05,7.495809851232327e-05
2019-04-05,0.0017013815393223108,-0.0017013815393223108
2019-04-08,0.0004714068340878619,-0.0004714068340878619
2019-04-09,-0.004292907319348616,0.004292907319348616
2019-04-10,0.001066594366515794,-0.001066594366515794
2019-04-11,-0.000750346439306937,0.000750346439306937
2019-04-12,0.004512799213733265,-0.004512799213733265
2019-04-15,-0.003393631692050314,0.003393631692050314
2019-04-16,0.002662616397260731,-0.002662616397260731
2019-04-17,-0.0006507999765648087,0.0006507999765648087
2019-04-18,-0.0008458413721279534,0.0008458413721279534
2019-04-19,0.002097683385200888,-0.002097683385200888
2019-04-22,0.0003662905074077738,-0.0003662905074077738
2019-04-23,-0.0026604691505670575,0.0026604691505670575
2019-04-24,0.006174446837112324,-0.006174446837112324
2019-04-25,0.004863116213633667,-0.004863116213633667
2019-04-26,-0.0011116952942414882,0.0011116952942414882
2019-04-29,-0.00133555442225064,0.00133555442225064
2019-04-30,-0.00039376264384605175,0.00039376264384605175
2019-05-01,-0.004964728147133557,0.004964728147133557
2019-05-02,0.0038093296119481312,-0.0038093296119481312
2019-05-03,0.0022546948267270217,-0.0022546948267270217
2019-05-06,0.0002226788298633764,-0.0002226788298633764
2019-05-07,-0.0017294470547636331,0.0017294470547636331
2019-05-08,0.001494536975851668,-0.001494536975851668
2019-05-09,0.0002449857575477221,-0.0002449857575477221
2019-05-10,-0.0005195823803526567,0.0005195823803526567
2019-05-13,-0.0019234187879221265,0.0019234187879221265
2019-05-14,0.002723308744728703,-0.002723308744728703
2019-05-15,-0.0011873160465117882,0.0011873160465117882
2019-05-16,-0.0013670099882509001,0.0013670099882509001
2019-05-17,0.0015176977678676984,-0.0015176977678676984
2019-05-20,-0.0011216937176651287,0.0011216937176651287
2019-05-21,-0.001464972269249576,0.001464972269249576
2019-05-23,0.0006925879154284775,-0.0006925879154284775
2019-05-24,0.0027611591971257177,-0.0027611591971257177
2019-05-27,-0.002864859245430784,0.002864859245430784
2019-05-28,0.00022324567805331874,-0.00022324567805331874
2019-05-29,0.003683618639905184,-0.003683618639905184
2019-05-30,0.0018164888433804816,-0.0018164888433804816
2019-05-31,0.0009546800895339214,-0.0009546800895339214
2019-06-03,-0.0003474502860515427,0.0003474502860515427
2019-06-04,-0.005820977455846976,0.005820977455846976
2019-06-05,-0.003801589404043959,0.003801589404043959
2019-06-06,0.0022105139271280105,-0.0022105139271280105
2019-06-07,-0.004918049387822143,0.004918049387822143
2019-06-10,-0.006372617677664838,0.006372617677664838
2019-06-11,-0.00027886685185918303,0.00027886685185918303
2019-06-12,0.0011307862140956804,-0.0011307862140956804
2019-06-13,0.003975857250459347,-0.003975857250459347
2019-06-14,-0.00042746539841498343,0.00042746539841498343
2019-06-17,0.006130190746662434,-0.006130190746662434
2019-06-18,7.458915511016073e-05,-7.458915511016073e-05
2019-06-19,-0.0026845648322985083,0.0026845648322985083
2019-06-20,-0.00779869798565358,0.00779869798565358
