,Unnamed: 0.1,Unnamed: 0,Date,BRL=X,CAD=X,CL=F,CT=F,ES=F,EUR=X,GBP=X,GC=F,JPY=X,MME=F,MXN=X,NQ=F,RTY=F,SB=F,SI=F,YM=F,ZB=F,ZC=F,ZF=F,ZN=F,ZT=F,CarteiraEquity,CarteiraMoeda,CarteiraRenda_Fixa
5044,5044,5044,2016-03-21,-6.813837168832994e-05,-0.001924875684343,-0.0048843486462568,-0.0123032912974947,-0.0007599937158656,-0.0018048413994588,0.0006426555824285,-0.0074646797086334,-0.0007349419548805,-0.0007172062670321,0.0016438900366961,-2.122032597347793e-05,,0.0146203925461795,0.0014801991587647,-0.0005935937616292,-0.0047187629400086,-0.0056372347559116,-0.0008621442323628,-0.0017859838537633,0.0004358148004004,-0.0004582692678227,-0.000374375298541,-0.0017327690564335751
5045,5045,5045,2016-03-22,0.0013158888032568,-0.0015408295676969,-0.0124227935901485,-0.0023646774201058,-4.213534930448687e-05,-0.0022275129395127,0.0062940990647742,0.0032979732194085,-0.0053857888555376,0.0001792893581087,-0.0039075205486449,2.7487865753217847e-05,,0.0135961114919172,0.0015759887944791,-0.000559833012906,-0.0076600999160958,-0.00101063927885,-0.0007747708747298,-0.0041485881896179,0.0002206593206737,-0.000191493498819,-0.0009086106738935,-0.00309069991494245
5046,5046,5046,2016-03-23,0.0060129257334289,0.0015042424654219,0.0115457846932539,-0.0002304825596019,-0.0024756356811695,-0.0007159555608518,0.0092260421724421,-0.0180990412345233,-0.0008710082477919,0.0005285572424757,0.0121684072818596,-0.0003013242550212,,0.0061697814307064,-0.0256037921989988,-0.0019595637252782,0.0075503013238034,0.0027790259079009,0.001541104455015,0.0029534145679596,-0.0004861686639719,-0.0015788412204896,0.0045541089740848,0.002889662920701525
5047,5047,5047,2016-03-24,-0.017479370540982,-0.0057032651898837,0.0022181957631156,0.0073650777166415,-4.7742577538370885e-05,-0.0023565171690863,0.0066298391394454,-0.0017124827451102,-0.0011378122376763,3.778162260318164e-05,0.0006529811631711,2.422734306279351e-05,,-0.0393056924913232,-0.0029511805819623,0.0003483299243891,-0.0022013252728914,-0.0024457261337198,-0.0005098258233609,-0.0006027262817579,0.0001066775338222,0.0001082715633045,-0.0032323574725019,-0.000801799961047
5048,5048,5048,2016-03-25,0.0004726863726697,-0.0013987003280164,0.0004522317703501,-0.0008504939568027,-0.0001004793822622,-0.0007395744300975,-0.0007686249294239,-0.0011041462022914,-0.0032853450623791,5.369871474346874e-05,-0.0032120282993906,-0.0001462826605219,,0.0034295633445084,0.0001168713517731,0.0002551912550087,0.0022739592383468,-0.0006901073822903,0.0006179348172996,0.0010556648539294,-5.281783354197837e-05,2.8097374081999973e-06,-0.0014885977794396,0.0009736852690084554
5049,5049,5049,2016-03-28,-0.0010002870317146,-0.0006662297393306,-0.0,-0.0,0.0,-0.0004485753854057,-5.5576816508732464e-05,0.0,-0.0046732923255496,0.0,-0.0041074329643704,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0018252323771466,0.0
5050,5050,5050,2016-03-29,0.0009772217723361,0.0031963341297452,0.0076150837679478,0.0040197235668056,0.0043717399310507,0.0024636872019691,-0.0070841983158135,0.0114527635483751,0.0006401412209969,0.0012905390761815,-0.004427899250127,0.0025952092699274,,-0.0038458734002292,0.0015343073204759,0.0027810230199156,0.0039019164997864,-0.0020551596207513,0.0023053944696747,0.0036244164034453,-0.0010170367376385,0.0032493240736312,-0.0007057855401488,0.0022036726588169748
5051,5051,5051,2016-03-30,0.006676587293935,0.0039158120526182,-0.0003059471941263,-0.0027461940468239,0.0018370732380475,0.0055392570787244,-0.0066402909307472,-0.0062235731344118,0.0051083909697525,0.0014369224022399,-0.0020963399310438,0.0012332473807632,,0.00047740686437,-0.0010572031971897,0.0026971212010128,-0.0039191757886181,0.0050783589049777,0.0010365754060874,9.96372324604632e-05,-0.0002716974996733,0.0019224806066078,0.0020839027555398,-0.0007636651624358843
5052,5052,5052,2016-03-31,0.0064381053087648,0.0032540383179336,-0.0001642615293315,-0.007344727184338,-0.000921806318515,0.0028490070517226,0.0006735354111212,0.0052517917730855,0.0023770762875505,-0.0001580196008625,-7.214932299436382e-05,-0.000364855699036,,-0.023943860538422,0.0089013656472019,-0.0008859517886203,0.0033615701001111,0.0247450479351874,0.0011303922048776,0.0025329720689262,-0.0,-0.0007242046020571,0.002586602175683,0.0017562335934787248
5053,5053,5053,2016-04-01,0.0016676596819585,-0.0005537817397906,0.0148723081796274,-0.0074606149692106,0.0035114405692684,0.0032201673239123,0.0003823334486715,-0.008511562660106,-0.0008672057563941,-0.0006104422140761,0.0016216701174279,0.0041561637785629,,-0.0077322324134737,-0.0131720161080955,0.0037829011339132,-0.0001870615935235,-0.0052888199114935,-0.002361932111989,-0.0006585789298629,0.0003750926956767,0.0038168351605815,0.0009118071792975,-0.000708119984924675
5054,5054,5054,2016-04-04,0.0069093874069192,-0.0018282307818251,0.0129057987453556,0.0024201942390403,-0.0019833615099732,0.000784839192884,0.0075583950495013,-0.0029706589542969,0.0058116796824036,-0.0027836949945688,0.0039310200357556,-0.0024805364947189,,-0.0229059180026406,-0.0028590438483033,-0.002196480020818,0.0007474396028955,-0.0011938006329487,0.0006702226571241,0.0012429197326122,-9.79573792023654e-05,-0.0022201260085033,0.0038611817642731,0.0006406561533573586
5055,5055,5055,2016-04-05,-0.0125302098146469,-0.0016394260491608,-0.002599531038121,0.0006336303131464,-0.0048860695700238,-8.152097429164949e-05,-0.0020986073061489,0.0073293723122677,0.0036800769830557,-0.0040776329641599,0.0046095810912753,-0.0028041353357306,,0.0,0.0045944642476689,-0.0039231020633332,0.0034441707222529,-0.0056973707087429,0.0017356664885876,0.0026445059159986,-0.0001049512979342,-0.0038711023230291,-0.0013433510116528,0.001929847957226225
5056,5056,5056,2016-04-06,-0.0096790878187619,-0.0025474367611611,-0.0254765068497348,0.001631367103093,0.0057729298628012,-0.0005599193814916,0.0053980105938033,-0.0040871161899835,0.0069046264971218,0.0025446472837067,-0.0014166171167695,0.0065945652956937,,-0.0007436314931831,-0.0015047658509617,0.0034927827444241,-0.0016266137689588,-0.0032311460579595,-0.0005583565762321,-0.0010358833565195,6.473405069145579e-05,0.0052867593009729,-0.0003167373312098,-0.0007890299127547361
5057,5057,5057,2016-04-07,0.0061672603927425,0.0023845078069402,0.0065680405602455,-0.0031581015306912,-0.0065218685047459,0.0018612394998498,0.0008756823617496,0.0095690591162652,0.005479992360743,-0.0032882516665197,0.0076258409219828,-0.0064467937447216,,-0.0063571038352198,0.0024581270124088,-0.0057129255866178,0.0022944459305668,-0.0090951903784126,0.0023928993670581,0.004101407220912,-3.9167377875063095e-05,-0.0062271959453617,0.0040657538906679,0.0021873962851654593
5058,5058,5058,2016-04-08,-0.0073456702663416,-0.0023164582327633,-0.0306478015032954,-0.012608993686051,0.0014779121914563,-0.0025412733159799,0.0036625843015252,0.0044009237608204,0.0104899614211811,0.0026919379359285,-0.0035216792944434,-0.0003023658404033,,0.0081757371931972,0.0057676299621366,0.0008996527865543,-0.0009295864102225,-0.0019263358959731,-0.0007202754816903,-0.0015582438888819,-9.247279888671343e-06,0.0006917330458691,-0.0002620892311369,-0.0008043382651708428
5059,5059,5059,2016-04-11,0.0154730615533321,0.0064999947339382,-0.0066145467654188,-0.0082821505131049,-0.0015663038533331,0.0023992095608496,-0.0032496448312277,0.0100651161601258,0.0009787538483164,0.0024576396397172,-0.0036823889689044,-0.0015589989339004,,-0.0143036226647375,0.0191349811999702,-0.0003933188518798,-9.50807311758018e-05,0.0143859249521881,0.0001173441756827,0.0,0.0,-0.0011728738797044,0.0030698309827173,5.565861126724552e-06
5060,5060,5060,2016-04-12,0.0172973681112961,0.0030294355975435,-0.01424009560276,-0.0113423626708652,0.0054178802347776,0.000821412946071,-0.0048094145300132,0.0019354846328883,0.0032432270995998,0.0035545976933052,-0.0050689669329913,0.0038971369786595,,-0.0018436866693531,0.0096423053661549,0.0054318542880591,-0.0009138699913239,-0.0158355345961433,-0.0021398767784538,-0.0033089852277967,-9.975477541214936e-05,0.004915623833832,0.0024188437152509,-0.0016156216932466372
5061,5061,5061,2016-04-13,0.0011493228578926,0.006664524247546,0.0023987763227407,-0.0018041088579852,0.0053764070290822,-0.0023338337336015,-0.0016790368841346,-0.0090983341781324,-0.0060916267237126,0.0051950854372968,-0.0013010122938837,0.0062167344707346,,-0.0011334656840816,0.0046437971780277,0.0065411057248757,0.0006612151023091,-0.0251433807529501,0.0,0.000528422361894,-2.2917144688825487e-05,0.0060447490748975,-0.0005986104216489,0.0002916800798785686
5062,5062,5062,2016-04-14,-0.0021761977492977,-0.0026026086817378,0.0011902511298977,0.015090395352647,0.0001370127368237,-0.0088689581116593,0.0038008537049118,-0.0158825107424448,-0.0066311816537302,-0.0014977788339123,0.0001543627046726,-0.0001678071123706,,0.0018828691055055,-0.0074636724873592,0.000491653402435,-0.0004164407889142,-0.0009426677312852,-0.0008075110760924,-0.0016769374577194,-1.1387562645562002e-05,0.0001536196756293,-0.0027206216311401,-0.0007280692213428905
5063,5063,5063,2016-04-15,0.004277121056869,-0.0011045626438937,0.0045854338991641,0.009459073836232,-0.0004240987761387,-0.0007501081758693,0.0022988746058511,0.0060440279400078,0.0008763740591594,-0.0019225648792588,0.0025592323498675,-0.0008969721711715,,0.0153074305320787,0.0073140646321081,-0.0010081746756643,0.0005380568158899,-0.0054390134851839,0.0010857181159115,0.0017489865816777,8.578550336917588e-05,-0.0007764152076581,0.0013594885419973,0.0008646367542120691
5064,5064,5064,2016-04-18,-0.0120125112652714,-0.0074631788782158,0.0022845248160451,-0.0340362574111986,0.0034799911006729,0.0024686413480763,-0.001435684442324,0.00037194697364,0.0109984617299724,0.0016354439054395,-0.0026886789638092,0.0009579175285293,,0.0055876537610364,-0.0032361866062139,0.0042803859585519,-0.0005041439289913,-0.0010050198566986,-0.0006874113464142,-0.0009193592983284,-4.601395616027274e-05,0.002906098195918,-0.0016888250785952,-0.0005392321324735432
5065,5065,5065,2016-04-19,-0.0154909621790645,0.0116554291387454,-0.003803412387554,-0.0081065856517455,0.0021552402661266,0.0007463102712523,-0.0061483536043469,0.0146696729413707,-0.0090269953416911,0.0075103570253188,-0.0012177758131207,-0.0023903675061807,,-0.0033760573790555,0.0409826088667711,0.0012754209377305,-0.0002013733777434,0.0015149218558624,-0.0009260002847178,-0.0009164224885503,-4.456816824921488e-05,0.0003467645658921,-0.0032470579213709,-0.0005220910798151787
5066,5066,5066,2016-04-20,0.0165200148805077,0.0043037240838875,-0.0015117649939172,-0.0140815969629382,0.0013479008010469,0.0041680055628537,-0.0057116155770835,0.0001511269643445,-0.0014121395913528,-0.0024354355140654,-0.0010024773024675,0.0011043415513345,,0.008559874376079,0.009141826519174,0.0030256405354961,-0.0011133973864649,0.01386493033031,-0.0028534871876371,-0.0040415995857347,-0.0001048640639782,0.0018259609626258,0.0028109186760575,-0.002028337055953725
5067,5067,5067,2016-04-21,0.0001814573050833,0.0031124675315197,0.000504326304393,0.0029793215554554,-0.0049031819556768,-0.0045246625439212,0.0030389156594315,-0.0032036025232949,-0.0050412749012548,-0.005275458847227,0.0023327063526892,-0.0045740849788135,,0.0002281845249262,-0.0025234799047453,-0.0055671728486253,-0.0005832952735227,-0.0167393081534434,-0.0004877269427741,-0.0009600991270626,-1.811036753423404e-06,-0.0050148132610385,-0.0001500650994087,-0.0005082330950282059
5068,5068,5068,2016-04-22,-0.0,-0.0049865646483793,0.0015198588518434,0.0029121798144759,0.0010646552514913,-0.0010786863658538,0.0009944532788949,-0.0155525843341073,0.0033641620239701,-0.0029280268585167,0.0001269306384112,-0.0037228927627304,,-0.0074515896166195,-0.0107053786493961,0.0007397542808827,-0.0002245908333883,-0.0204607504364157,-0.0006829426796362,-0.0009914025772358,-4.960588832325527e-06,-0.0006394944101187,-0.0002632841788261,-0.00047597416977315636
5069,5069,5069,2016-04-25,-0.0076083244603685,0.0034731097372376,-0.0040877948294222,-0.004430862547453,-0.0009095462604217,-0.0047750527358551,-0.0079703372219746,0.0079821957945157,-0.0166618193699526,-0.0038908576145979,0.0012639906218462,0.0007407236135536,,0.0094568263617989,0.0062169569424764,-0.0006243874127152,-0.0007028987713172,0.0091263732790401,-0.0003749026754835,-0.0006790851333296,3.471485047434765e-05,-0.0002644033531944,-0.0053797389048445,-0.0004305429324139881
5070,5070,5070,2016-04-26,0.0023626835507814,-0.0003144097715348,0.0075417069033062,0.00038880904495,0.0017643076589887,0.0028505545833003,-0.0029063139377913,0.0025670114702057,0.0024414898814111,0.0061060446522565,-0.0019953876445085,-0.0021496481206989,,0.00377596719803,0.0057219902464553,0.0007166233453003,-0.0013152777272494,0.0099255031083723,-0.0009884375097011,-0.0015041417535067,0.0001204252959637,0.0001104276278633,0.0004064361102763,-0.0009218579236233749
5071,5071,5071,2016-04-27,0.0060699667553042,0.0044604938396417,0.0089979228164826,0.0013867696085041,0.0007589608779594,0.0024413076899512,-0.0057049056188057,0.0053881411551751,-0.0007655903780709,0.0031240338392908,-0.0006460848726816,-0.0029131188535098,,-0.006105689225562,0.0101168739560703,0.0018652492473773,0.003093107971429,-0.0029540045504526,0.0023821618311606,0.0045368820914651,-0.0001466699291367,-9.630290939103326e-05,0.0009758645692231,0.0024663704912294996
5072,5072,5072,2016-04-28,-0.0002636500481346,0.0016411368163743,0.0059091121043237,-0.0015042561531331,-0.0060630812157178,0.0024580747896843,0.0022661064848788,0.0121106524321742,-0.0023967023152749,-0.0056646816676395,-0.0001722602053681,-0.0037648689585572,,-0.00654295073773,0.0148073692473775,-0.0084369561277662,0.0001397894831259,0.0134227234512851,0.0014594124954166,0.001274140787441,-0.0002888045938573,-0.0060883021006803,0.0005887842536933,0.00064613454303155
5073,5073,5073,2016-04-29,0.0085783436799835,0.002117993323955,-0.0010612261007926,0.0003830799982564,-0.0044248321360125,0.0022240808110884,-0.0041824162408163,0.0160392658113674,0.0293111158409421,-0.0019271246596235,-9.824198441993474e-05,-0.0037773992096362,,0.0267933598196258,0.0128395419275165,-0.00283824844102,0.0014247561808195,0.0073295484732449,0.0007288624273977,0.0008102820327577,-7.312761028121276e-05,-0.0036801599288895,0.0063251459051221,0.0007226932576734218
5074,5074,5074,2016-05-02,0.0100046516389489,0.0006991152544794,-0.0117642404030398,0.004279125584968,0.0050119870041345,0.0089207586351002,0.0004759483058716,0.0032836349378646,0.0144611934311188,-0.0019645483539177,-4.925659118900238e-05,0.0024505517511831,,0.0016437936940093,-0.0071408007268577,0.004429829893956,-0.0034729905910171,0.0,-0.0015593451234675,-0.0026627230621659,8.608050877549427e-05,0.0039641228830912,0.0057520684457216,-0.0019022445669687514
5075,5075,5075,2016-05-03,-0.0136770007446058,0.0009840916535666,-0.0121734082259833,-0.0096573583480903,-0.0054971747953631,0.0051681505137738,-0.0031166121451291,-0.0021595186021025,0.0005155647824093,-0.0142263329677507,0.0006729292483637,-0.0017731952806613,,0.0014058781672785,-0.0098638547143455,-0.0051503185023431,0.0052724572573714,-0.027425251937794,0.0026053166030858,0.0044119026794685,-0.0001066198086303,-0.0041402295261224,-0.0015754794486035,0.00304576418282385
5076,5076,5076,2016-05-04,-0.0119483099681347,-0.0119324400010786,0.0014677196457233,-0.0062604317389383,-0.0031328531676382,-0.0017538165716659,0.0053628631262291,-0.0083098133640701,-0.0025621549579258,-0.006726759162901,0.0011724139588149,-0.0009191409300007,,0.015116600165629,-0.0108132099738799,-0.003714742776009,0.001665057220326,-0.0113183500248612,0.0006709165093715,0.0010395183433775,-1.6274256101964048e-05,-0.0025889122912159,-0.0036102407356268,0.000839804454243259
5077,5077,5077,2016-05-05,0.0018663571218959,-0.0109362025806784,0.0063152333850636,-0.0034609643712508,-0.0009287278503356,-0.0009201242471072,0.0019677750756055,-0.0009253358585427,-0.0021486421619673,0.0002205866379007,0.0013305257236799,-0.0002143457531563,,-0.0299940219816554,0.0013918202284748,-0.000280812932156,0.002996444893523,-0.0032596770476199,0.0012351069889388,0.0021793150279119,2.0310587772828432e-05,-0.0004746288452159,-0.0014733851780952,0.0016077943745366322
5078,5078,5078,2016-05-06,0.0023792982634642,0.0006574427085775,0.0041319755838033,0.0,0.0027271850093614,-0.0073483792564225,0.0006182168460592,0.0105107143851788,-0.0031649743630432,0.0002935482753855,-0.0004738472861833,0.0003536393911507,,-0.0038842600948244,0.011411349666131,0.0039201706558414,-0.0010407374613694,0.0090623021846922,-0.0008674208581809,-0.0014776037672423,-3.732112336794315e-05,0.0023336650187845,-0.0012220405145913,-0.0008557708025401357
5079,5079,5079,2016-05-09,0.0065958162296636,-0.0048938329830223,-0.01496872671316,-0.0014595645921842,0.0004728182402151,-0.0015235709049171,0.0027140429109483,-0.0131443095105911,-0.0007547672944068,-0.0028659055143402,0.0093817179138797,2.9621097841922904e-05,,0.0055255367904048,-0.024056466976979,-0.0010170137681636,0.0011035963831135,-0.0157380383986019,0.0013667644282452,0.0019033288051089,0.0001270816746078,-0.0001715248100355,0.0019199009786909,0.0011251928227688501
5080,5080,5080,2016-05-10,-0.0027155077805483,-0.0017937867794675,0.0163439925850982,-0.0015923488811226,0.0078745028594651,-0.0,0.0006903898765491,-0.0008999103849802,-0.0086530069927643,0.0034566975222796,-0.0069207129480573,0.0002851255873789,,0.0056219306974053,0.0002819216799371,0.0089380054225951,0.0001935653818818,0.0212096068250688,-6.169248572220382e-05,-0.0001078184049572,-7.538150460583398e-05,0.005699211289813,-0.003232104104048,-1.2831753350859457e-05
5081,5081,5081,2016-05-11,0.008375762315986,0.0024898509342224,0.0219354344455345,-0.000711097029962,-0.0067136585805194,-0.0011401211210171,-0.0015984274950588,0.0059765688463964,-0.0076576666879537,-0.0002940808018919,0.0001932339504601,5.490693404856911e-05,,0.031904037193838,0.0127630613988747,-0.0084477808343524,0.0011708419815881,-0.0083304415418611,6.13791237695413e-05,0.0008452823803162,-5.94383849268692e-05,-0.005035510826941,0.0001104386494398,0.0005045162751867431
5082,5082,5082,2016-05-12,0.0047619354344131,0.0034475217989813,0.0067885374656078,0.0001683640985045,0.0002654676843353,0.0043835467023019,0.0005854417875473,-0.0024247141319531,0.006866275043073,-0.0002764748376023,-0.0011548266485353,0.0001836701773365,,0.0090645605611779,-0.0118787670820495,0.0004022301038115,-0.0014011111697776,0.0226827596149877,-0.0017205315972611,-0.0021047287101164,-0.000263661906495,0.0002837893218277,0.0031483156862968,-0.001372508345912525
5083,5083,5083,2016-05-13,-0.0062352522592685,0.0011657353165042,-0.0073516435710855,-2.555169323940354e-05,-0.0053977008896488,-0.0041582934629051,-0.000304373525574,0.0009168591387979,-0.0060868584696147,0.0001754350091341,0.0097658150113354,0.0002436239009374,,-0.0106343428628617,0.0015583560695413,-0.0077076099474785,0.0022703915182726,-0.0065469810171992,0.0012892962853426,0.0024909877854787,5.990264161882582e-05,-0.0042872289787299,-0.0009755378982537,0.0015276445576781813
5084,5084,5084,2016-05-16,-0.0109123477217456,-0.0068860531291791,0.024174651299934,-0.00012248424118,0.0070021708743823,-0.0049354993458118,0.0044883007659957,0.0008707436853863,0.0038776267270322,-0.0008075121998557,0.0077604803007037,-0.0011436714178103,,0.0070138696070954,0.0014914844139073,0.0076964387239254,-0.0021231950912314,0.0265934794956547,-0.0021584548160052,-0.0030374399362721,-0.000252360551841,0.0045183127268324,-0.0011012487338341,-0.0018928625988374249
5085,5085,5085,2016-05-17,0.0072795862914312,0.0033077222485717,0.0096075141697701,0.0004367356301753,-0.0068985682493216,-7.252332534646442e-05,-0.0044441699935861,0.0016732985976042,-0.0037163295760618,0.0005358484923002,-0.000701289617319,0.0019075985377379,,-0.0033786058178102,0.0051010812650187,-0.0078281205450697,0.0003470366424595,0.0068397914301731,-0.0009938904612666,-0.0007430599420323,-0.0001449442319033,-0.0042730300855511,0.0002754993379482,-0.00038371449818567496
5086,5086,5086,2016-05-18,0.001765079176535,-0.0006772628877468,-0.0020155350764701,-0.0001207139647462,-0.0007226423410594,-0.0,-0.000370714148666,-0.0015401686419412,0.0011482019033576,0.0021682395556197,0.0070777480072197,-0.0005545518564342,,-0.0005065970309721,-0.006226138448763,-0.0004507365158263,-0.0056994868988365,0.0058682833362097,-0.0049201625356827,-0.0074019827984119,0.0001093111167721,-0.0005759769044399,0.0014905086751165,-0.00447808027903975
5087,5087,5087,2016-05-19,-0.015115898082686,-0.0064619472410203,-0.0005189464980447,-0.0002859281799061,-0.0009806754053082,-0.0071104082472753,-0.005426294161083,-0.0123717622198949,-0.0104863208902458,0.0030266254138538,-0.0006464904590987,0.0008155085914328,,-0.0057858922436085,-0.0341983633335166,-0.0028319002574273,0.0027414107831462,-0.022291550983459,0.0013130229538665,0.0021917499223258,-0.0001327393902279,-0.0009990223571008,-0.0075412265135681,0.00152836106727765
5088,5088,5088,2016-05-20,-0.0004823294053957,-0.0034284329457916,-0.0072236496192497,0.0002480077210547,0.0041471402613417,-0.0012288201444602,-0.0001640463631715,-0.0012057656665419,0.0022470588631788,-0.0040740834587823,-0.0042228237127414,-0.0024962596046445,,0.0198599171087878,0.0021661428994204,0.0030047041062685,-0.0002452585690888,0.0109328445029456,5.667820050370819e-05,0.0002319997075208,6.249001312732295e-05,0.0015518615876552,-0.0012132322847302,2.6477338015757783e-05
5089,5089,5089,2016-05-23,0.0007168117790098,-0.0019716737150115,0.0059637343600589,-6.787780380530828e-05,-0.0017733217649407,0.0010777149806785,0.003679099910422,-0.0009093261064215,-0.001457849062845,0.0012155563526676,0.009491119175681,0.0005606240701701,,-0.0142785937620064,-0.0057169587924558,-0.0005409278522984,0.0005868000054593,0.0078794434118524,0.0,0.000348242246691,8.348892240955688e-05,-0.000584541849023,0.0019225371779891,0.0002546327936399642
5090,5090,5090,2016-05-24,-0.0018202945511392,-0.0010261864489704,0.009835811755326,0.0026596423212558,0.0118598189774562,-0.0003669683360274,0.0002974569361189,-0.0164616817069989,0.0057914767808947,-0.0053236416708041,-0.002700701878184,-0.0032801010701562,,-0.0102059152740754,-0.008738008594604,0.0101885978861922,-0.001097364403531,-0.0006042571168077,-0.0006851839618733,-0.0013878982689776,0.0001528365877938,0.0062561052644974,2.91304171154333e-05,-0.000754402511647025
5091,5091,5091,2016-05-25,-0.0001577492686315,0.0009148175310835,0.0172455914193057,-0.0003021016722844,0.0051819309528036,-0.0045154519238685,-0.003815239628277,-0.0042002438195529,-0.0067967076571741,-0.0062972822374263,0.001246349157737,-0.0001895989522277,,0.0303011262471782,0.0008449956423337,0.0064027864759968,-0.0014533862256594,0.0175776492576934,-0.0001739662620215,-0.000684403544385,-0.0001128883765529,0.0037983728255242,-0.0021873302981884,-0.0006061611021547
5092,5092,5092,2016-05-26,-0.0019032042647692,0.0040890452663433,-0.0014562963093276,0.0069842162574897,0.0011207194577221,0.0010990121831351,-0.0019305886739158,-0.0026762340790997,0.0004962634113514,-0.0030850421101707,-0.0025045374268653,0.0004332706439556,,0.0139702007580964,0.0040006309029213,0.0,0.0030849645822901,0.0083023313099122,0.0014996793046726,0.0030688339250591,-0.0006919759451577,0.0005179967005592,-0.00010900158412,0.001740375466716025
5093,5093,5093,2016-05-27,-0.0011870066250461,0.0026875297005868,-0.0027535533819687,-0.0003211811392911,0.0034328775819025,0.0016320764729038,0.0005885266288154,-0.0048594392588112,0.0033252850907604,0.0004372196765844,0.0003898916147866,0.0009939770944315,,0.0053338120394887,-0.004272310555482,0.00169691211862,-0.0008455305184829,0.0104832315109732,-0.0003872260991784,-0.000670580441488,0.0002381896549763,0.002041255598318,0.0012393838138011,-0.00041628685104324996
5094,5094,5094,2016-05-30,-0.0053418535052525,-0.0031496443567816,-0.004252358551888,-0.0025635291856097,-0.0010336905875017,-0.0034499400467334,0.0005602574228732,0.000738497555086,-0.0087361686196268,-0.0003619685822525,0.0014532258631674,0.0012125310163535,,-0.0015964696445287,-0.0120437917400565,-0.0040214725729671,0.0014225017335122,-0.0183395772884475,0.0001461973240534,0.0,-0.0001814030221693,-0.0012808773813717,-0.0031106872070589,0.00034682400884907504
5095,5095,5095,2016-05-31,0.0086699214481646,0.0003461599811507,0.0,0.0,0.0,0.0014332546921608,-9.619417785676394e-05,0.0,-0.0005709721278868,-0.0,-0.0006206964465646,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0015269122281946,0.0
5096,5096,5096,2016-06-01,-0.0033180593781506,-0.0015811490590155,-0.0016782711311869,-0.00671735965642,0.0013675474253216,-0.0003864790613404,0.0021997771874623,-0.0018429082243715,0.0013555151776958,0.000389375762725,0.0017868003902345,-0.0003496560180052,,-0.0042696307036237,-0.0025452540239571,0.0002709406417031,0.0007983186700386,0.0206803919358929,-0.0005526848704973,-0.0010541647173389,0.0004417574217547,0.0004296106830065,9.40087614768317e-06,-9.169337401072501e-05
5097,5097,5097,2016-06-02,-0.0016043375625315,4.319956378382561e-05,0.0029791957780863,-0.0026551446323614,0.0025842843892154,0.0015394550501781,0.0012364323250198,-0.0012057364705704,0.009555470341655,-0.0035796437774978,0.0081438344467818,0.0015548548805147,,0.036129858627269,0.0035728056728383,0.0024773565860739,0.0039437240490654,0.0033311855489832,0.0005635812593352,0.0018937899359024,-0.0001929216143155,0.0022054986186013,0.0031523423608145,0.0015520434074968751
5098,5098,5098,2016-06-03,0.0022472849133367,-0.0006954389306916,-0.0101742989814198,0.0100660480330058,-0.0026197890644447,-0.0008896183683132,0.0003405767748658,0.0175938323471195,0.005071685938545,-0.004558361514947,-0.0036936077824479,-0.0036240178968637,,0.0349874778414934,0.012041102955701,-0.0013214173975845,0.0062732609031677,0.0065688777562731,0.0030250088904778,0.0072958679339777,-0.0017157554471814,-0.0025217414529643,0.0003968137575491,0.0037195955701104498
5099,5099,5099,2016-06-06,0.0120456641820793,0.0052148457343239,0.019986317546048,0.0178274716460783,0.0044302204104483,0.0070452895119688,0.0006367310635486,0.002599364293856,0.0181916607466347,-0.0016643455891147,0.0039707938165017,0.0027750226372927,,0.001517313389052,0.0028284630417371,0.0058654778821299,-0.0014429321510659,0.0192751213793503,-0.0001268883012345,-0.0006758246257892,0.0002737139580834,0.0043569069766236,0.0078508308425095,-0.00049298278000155
5100,5100,5100,2016-06-07,0.0092066488463026,0.0063753005327788,0.0122651692310193,0.0035607865158868,0.0007979915607342,0.0006167456918383,-0.0023247269826124,-0.0001175314265191,-0.006318637389461,-3.058282848742788e-06,-0.0141961370716455,-0.0019802666763159,,0.0111380651070487,-0.0017274968054201,0.0008530453185012,0.0011207962452685,0.0010380079640644,0.0004305559541868,0.0005729253199157,-0.0001967646781401,-0.0001097432656935,-0.0011068010621332,0.000481878210307725
5101,5101,5101,2016-06-08,0.0120837564344424,0.0028462824720557,0.0157609069782494,-0.0008852595983373,0.0030291192336527,-0.0003409023103198,-0.002408636802903,0.0095203226625532,0.001627545212548,0.0011274573752476,-0.0136867750077002,0.0008646301386317,,0.0305776304955642,0.0214608007539384,0.0027684752331835,0.001062956486057,0.0072044777560421,-0.0001050286192307,-0.0003449836941001,-0.0,0.0022207415351559,2.021166635385022e-05,0.00015323604318155003
5102,5102,5102,2016-06-09,0.0200011094450301,0.0040450736874101,-0.0119494918475107,-0.0106472145371418,-0.0014347770683952,0.0031298596270571,0.0006938072141284,0.0067024339416084,0.0042407087081537,-0.0029756899536399,0.0069588999734054,-0.0012969715892042,,0.0063161722042075,0.0108452142218877,-0.0009238936485552,0.0018831476315477,-0.0096982011712224,0.0006814871094087,0.0013688787123151,-0.0001817262783797,-0.0012185474353848,0.0065115764425308,0.00093794679372295
