,Date,ES=F,GC=F,NQ=F,RTY=F,YM=F,AverageEquity
2971,2012-05-16,0.0014800772154749,-0.0018670878672529,0.0010315417015204,,0.0001376160829944,0.0008830783333299001
2972,2012-05-17,0.0007382525671275,-0.0008233356643006,0.0007242907120225,,6.721664212840236e-05,0.0005099199737594674
2973,2012-05-18,-0.0017199595278176,-0.0001535665344528,-0.0014427759681063,,-0.0001316566582258,-0.0010981307180499
2974,2012-05-21,6.886007655437356e-05,0.0005846511791492,0.0001583535578374,,1.1058916330595867e-05,7.942418357412314e-05
2975,2012-05-22,-6.856979310793803e-05,0.001390290568538,-9.98322682666244e-05,,9.349233356008633e-06,-5.3017609339517934e-05
2976,2012-05-23,-0.0004616373763087,-0.000450987593644,8.10859816446657e-05,,-5.930336341492218e-05,-0.0001466182526929855
2977,2012-05-24,0.0005171479010774,-0.0005578312908575,0.0002353349488615,,9.165215866117656e-05,0.00028137833620002554
2978,2012-05-25,-0.0012592762470051,0.0009934458939291,-0.0006740017617515,,-0.0001303874086672,-0.0006878884724746
2979,2012-05-29,0.0017357595468026,-0.000721226518412,0.0005526618415012,,0.0001737512219302,0.0008207242034113335
2980,2012-05-30,-5.194582829750823e-05,3.8949766032259214e-05,0.0001298431001795,,-1.7170126849076442e-06,2.5393419732361368e-05
2981,2012-05-31,0.0025003043520675,-0.0027171631939924,-0.0013631073923403,,0.0002451702256012,0.00046078906177613333
2982,2012-06-01,7.116857643497971e-05,0.0003925270092371,-0.0002755132972202,,3.523518878832563e-05,-5.6369843998964896e-05
2983,2012-06-04,-0.000840980450251,-0.0001402970222605,-0.000383110432748,,-5.4909175404143615e-05,-0.00042633335280104786
2984,2012-06-05,-0.00209316575564,-0.000815043540811,-0.0011606222521398,,-0.0002497422914923,-0.0011678434330906998
2985,2012-06-06,-8.568442374510003e-05,0.0022064660937271,0.0002619932604318,,-5.0942484913915365e-05,4.178878392426154e-05
2986,2012-06-07,-0.0008112357349858,-0.000166635616274,-0.0004923944043184,,-8.042086746618384e-05,-0.0004613503355901279
2987,2012-06-08,0.0014984872330586,-0.0002544801404444,0.0009038014051324,,0.000164365691714,0.0008555514433016666
2988,2012-06-11,-0.0013401434275368,-0.0008035418551719,-0.0006598179028085,,-0.0001700876533076,-0.0007233496612176334
2989,2012-06-12,0.0007678802936386,-0.0002518450371704,0.0004216745804148,,7.06531374398387e-05,0.0004200693371644129
2990,2012-06-13,-0.001176300175617,-1.397956810583803e-05,-0.0002352927890201,,-0.0001447109825243,-0.0005187679823871333
2991,2012-06-14,-0.0001844625568152,-0.0003992134170198,-0.0001313788006216,,-4.44299978903152e-05,-0.00012009045177570506
2992,2012-06-15,-0.0003502307049381,6.055948754270838e-05,-0.0007399481837442,,3.623539120346882e-05,-0.00035131449915961043
2993,2012-06-18,-0.0006305987289963,0.000163547077969,-0.0004588802167086,,-6.237467344148225e-05,-0.00038395120638212737
2994,2012-06-19,-1.661579244600477e-05,0.0003482274971129,-8.681008076173434e-05,,-8.218736210548717e-07,-3.474924894293133e-05
2995,2012-06-20,0.0022142016229792,0.0024480776950723,0.0012271323739654,,0.0002191092975385,0.0012201477648277
2996,2012-06-21,-0.0005769379661686,-7.302186776057382e-05,-0.0004048986581891,,-5.526619514789884e-05,-0.00034570093983519963
2997,2012-06-22,0.0013884253205638,-0.0010244948567999,0.0008860266807624,,0.0001154296890634,0.0007966272301298667
2998,2012-06-25,-0.0006132580619278,0.0006503886436017,-0.0004064832194592,,-4.617541767516053e-05,-0.00035530556635405354
2999,2012-06-26,-0.000674746333268,-0.0001679543553783,-0.0001762853352671,,-5.5882882125427376e-05,-0.00030230485022017577
3000,2012-06-27,0.0002029918467399,0.0013578892767516,0.0005632474946096,,2.2594833460563912e-05,0.00026294472493668797
3001,2012-06-28,-0.0022435594738607,-0.0025448248102503,-0.0014934224041493,,-0.0002309834353947,-0.0013226551044682334
3002,2012-06-29,-6.607118389988632e-05,0.0002982691754112,-8.171943307008871e-05,,2.6328370836491143e-05,-4.048741537782796e-05
3003,2012-07-02,-0.0006845687540778,-0.0011146392218221,-0.0004858905676028,,-7.394283167833165e-05,-0.00041480071778631053
3004,2012-07-03,0.0004268718038376,0.0005787649490258,-1.7862764846444957e-05,,2.856934063844924e-05,0.00014585945987653475
3005,2012-07-05,0.0006450345277283,0.0014478599653548,0.0006056100146153,,8.642624677978319e-05,0.0004456902630411278
3006,2012-07-06,0.0001658907193461,-0.0004811848187231,-5.44386455519304e-05,,3.474540783266707e-05,4.8732493875612214e-05
3007,2012-07-09,0.0009221146587824,0.0004397563921542,0.0005127896610892,,8.336118439284774e-05,0.0005060885014214826
3008,2012-07-10,-5.037632394777977e-05,0.0001945091944319,0.000304844870575,,4.106974441815491e-05,9.851276368179172e-05
3009,2012-07-11,0.0004723512921412,0.0004922584751513,0.0004425032290585,,2.8570894094177255e-05,0.00031447513843129246
3010,2012-07-12,-0.0014968351602693,-0.0012570429307131,-0.0007205916681618,,-0.0001737836989373,-0.0007970701757894666
3011,2012-07-13,0.0002839162251547,1.8849837544233737e-05,0.0001011562417025,,5.332473056273902e-05,0.00014613239913997968
3012,2012-07-16,-0.0007268446291253,9.8813270057291e-05,-0.0002827036746053,,-7.339200463216673e-05,-0.0003609801027875889
3013,2012-07-17,-0.0005754493593841,0.0008927733356528,-0.0005955155081647,,-0.0001005498061449,-0.0004238382245645667
3014,2012-07-18,-0.0003113146028824,-0.0004613199987942,-0.0005753266611889,,-1.6327060987230523e-05,-0.0003009894416861769
3015,2012-07-19,0.0009108301045546,-0.0001138429293917,0.0007050399085961,,8.801060485080484e-05,0.0005679602060005015
3016,2012-07-20,0.0009724058278631,0.0002572142771716,0.0006218582669294,,0.0001065806982705,0.0005669482643543333
3017,2012-07-23,0.0009652491676811,5.254898806883858e-05,0.0005678920050758,,0.0001016901140552,0.0005449437622707
3018,2012-07-24,-0.0003707060545856,-0.0015007555356695,9.236939284526722e-05,,-9.402792298678756e-05,-0.00012412152824237347
3019,2012-07-25,-0.0013107493700173,-0.0003276927853761,-0.0005290564888037,,-0.0001540274358078,-0.0006646110982096
3020,2012-07-26,-0.0018072282011988,-0.0001349899715275,-0.0012371586055816,,-0.000167607374106,-0.0010706647269621333
3021,2012-07-27,0.0001301611517854,-8.379849424805045e-05,0.0001114077351548,,2.578021819188613e-05,8.911636837736205e-05
3022,2012-07-30,0.0003905860421304,0.0004316917951143,-1.328247679874783e-05,,4.1925357942635183e-05,0.00013974297442476244
3023,2012-07-31,0.0002617409746567,0.0003211957585776,-0.0002049555715291,,2.1043345208685156e-05,2.594291611209506e-05
3024,2012-08-01,0.0005603817376608,0.0007784700163547,0.0001164406357763,,7.508903925217033e-05,0.00025063713756309016
3025,2012-08-02,0.0017485127587663,-0.0008792001867616,0.0009231642275642,,-0.0001800484323583,0.0008305428513240666
3026,2012-08-03,-6.475501505285267e-05,-0.0003245495579103,-0.0002714988138794,,-9.637509909521216e-06,-0.00011529711294725798
3027,2012-08-06,-0.0004492488787893,0.0001506477765719,0.000406416201717,,-4.144324275761327e-05,-2.809197327663776e-05
3028,2012-08-07,-8.035222016880707e-05,-0.0001505461848948,5.6316299057124734e-05,,-7.98843649301579e-07,-8.278254920327973e-06
3029,2012-08-08,-0.0001445488673523,-0.0001974826095133,-0.0001897842434662,,-1.4377453938290624e-05,-0.00011623685491893022
3030,2012-08-09,-0.0001286182108828,-0.0001223093855982,-5.613634097073063e-05,,-2.7161136808580384e-05,-7.063856288737034e-05
3031,2012-08-10,0.0,0.0004790042640395,-0.0001207590067798,,2.8097044955545023e-05,-3.088732060808499e-05
3032,2012-08-13,6.464165664749971e-05,0.0004879049423794,2.162430666441105e-05,,3.2177381975264675e-06,2.9827900503145746e-05
3033,2012-08-14,-0.0001294546701131,-0.0002052595598699,-0.000202769382386,,-1.6114137066099924e-06,-0.00011127848873523666
3034,2012-08-15,-0.0006123045615841,-0.0005877346346321,-0.0004286291496925,,-7.221009100901153e-05,-0.0003710479340952039
3035,2012-08-16,-0.000145114944955,-9.499368493334537e-06,-0.0002136096318291,,-1.7669545829510848e-05,-0.0001254647075378703
3036,2012-08-17,3.2270940001733306e-05,-0.0001800192191361,-6.822188197202762e-05,,1.4478259952110806e-05,-7.1575606727278354e-06
3037,2012-08-20,0.0001457686894358,-0.0009292028799176,-0.0001026690325919,,2.4236267302436577e-05,2.244530804877886e-05
3038,2012-08-21,1.6241960391236277e-05,0.0001177312512003,-0.0001240109841875,,3.492972179060724e-05,-2.427976733521883e-05
3039,2012-08-22,0.0008045735737768,-0.0014849826817986,-0.0003496021139469,,9.607343824804148e-05,0.00018368163269264715
3040,2012-08-23,-0.000637657232016,-9.246289922355487e-06,-0.0002409138939679,,-9.536037245299928e-05,-0.00032464383281229976
3041,2012-08-24,9.817070256556424e-05,-0.000119482520809,-0.0001330036902203,,4.005854371217013e-05,1.741852019144792e-06
3042,2012-08-27,3.274430871094738e-05,0.0002728349062524,-3.437951516825323e-05,,1.718352403442035e-05,5.182772525704834e-06
3043,2012-08-28,3.283365869000371e-05,0.0003117613394541,-8.608219339452264e-06,,1.6389160347247991e-06,8.62145179509208e-06
3044,2012-08-29,0.0006798095912142,0.0002947107157844,0.0004793707755144,,8.442112256222377e-05,0.00041453382976360784
3045,2012-08-30,-0.0005289475890201,-0.001429863421359,-0.0002996275878355,,-7.990217638083245e-05,-0.0003028257844121442
3046,2012-08-31,-6.608010096241417e-05,-0.0003802698558716,-6.066338814669451e-05,,2.393486191426088e-05,-3.4269542398282606e-05
3047,2012-09-04,0.0001656113046263,-9.595845415609268e-05,0.0001216906363698,,0.0,9.576731366536666e-05
3048,2012-09-05,-0.0017911782541076,-0.0005359892557841,-0.0009898573566178,,-0.0001828770363005,-0.0009879708823419668
3049,2012-09-06,-0.0004708312597861,-0.0015570072960731,4.27818967180811e-05,,-1.708850376193476e-05,-0.0001483792889433179
3050,2012-09-07,0.0007660560958623,0.0003946907830402,-0.0006646609123691,,4.803529386617911e-05,4.9810159119793004e-05
3051,2012-09-10,-0.0002602887263605,-0.0001381461722905,9.102677367496369e-05,,-4.549743958455164e-05,-7.158646409002933e-05
3052,2012-09-11,-0.0005818382096535,-5.356180970039207e-05,-0.0002922747896947,,-5.502054583864957e-05,-0.0003097111817289498
3053,2012-09-12,-0.0011354949263033,-0.0016844602182853,-0.0005324251894268,,-0.0001272759537064,-0.0005983986898121667
3054,2012-09-13,-0.0005408440136439,-3.069411711068504e-05,-0.0004893177630357,,-5.737070549046123e-05,-0.00036251082739002034
3055,2012-09-14,0.0003186588152624,-9.168587167205588e-05,7.59428321519747e-05,,4.070990015955008e-05,0.00014510384919130825
3056,2012-09-17,9.575079714515198e-05,-3.063122634338852e-05,-5.893018165914956e-05,,-2.3113375424804854e-05,4.569080020399188e-06
3057,2012-09-18,-1.5979181871667538e-05,-2.6303127640902017e-05,-5.898500567181117e-05,,0.0,-2.4988062514492903e-05
3058,2012-09-19,-6.402421759409584e-05,5.718503397594903e-05,-8.44423914081129e-06,,-1.8357437831257832e-05,-3.0275298188721657e-05
3059,2012-09-20,-0.0004948962180704,-0.0003424890384843,0.0002776950290556,,-4.724657605272999e-05,-8.814925502251003e-05
3060,2012-09-21,0.0010846575311495,0.0005943173639251,0.0006455129613173,,0.000131968232547,0.0006207129083379333
3061,2012-09-24,0.0009326130261568,-7.54097724129433e-05,0.000606293021318,,6.837919843300861e-05,0.0005357617486359363
3062,2012-09-25,0.0006745789289304,0.0005898493055742,0.0005064493698003,,4.895674370286429e-05,0.00040999501414452146
3063,2012-09-26,-0.0009115774576176,-0.0011910140559968,-0.0006915429007097,,-5.602378637106662e-05,-0.000553048048232789
3064,2012-09-27,0.0004416254483292,0.0002877501918796,0.0003892619085412,,4.8161871537035725e-05,0.0002930164094691452
3065,2012-09-28,-0.0001794225476227,-0.0004126691087299,6.479618888318288e-05,,-6.657366325288099e-05,-6.040000733079936e-05
3066,2012-10-01,-0.0002605165384755,0.0003444008934528,-0.0001206221559187,,2.1170368774893068e-05,-0.00011998944187310232
3067,2012-10-02,-0.0002440977612981,-0.000202732708139,-0.0002192003960767,,-1.220353411548662e-05,-0.00015850056383009554
3068,2012-10-03,-0.0007118294240897,-0.0007342477261865,-0.0002314048646258,,-5.837932273187334e-05,-0.00033387120381579103
3069,2012-10-04,1.620951566162025e-05,0.0006845396068886,0.0002978164659129,,-3.079551420238244e-05,9.441015579071259e-05
3070,2012-10-05,0.0003742583779044,0.000225684088798,0.000466723299464,,2.8454248502338345e-05,0.0002898119752902461
3071,2012-10-08,0.0009059649733983,0.0004671355161374,0.0007713939994956,,7.29520330935194e-05,0.0005834370019958064
3072,2012-10-09,0.0006476142146898,-8.9093212310944e-06,0.0002001595062563,,0.0001195177754465,0.00032243049879753335
3073,2012-10-10,-0.0001490901195251,-0.000248855931091,-0.0001691010769971,,2.4906529991568976e-06,-0.00010523351450768103
3074,2012-10-11,0.0004662187743038,0.0004841876958873,-5.799249072305128e-05,,1.660270869244824e-05,0.00014160966409106567
3075,2012-10-12,-0.0009253440626413,0.0010003380190577,-0.0003767910313722,,-9.407775045958316e-05,-0.0004654042814910277
3076,2012-10-15,-0.0009010286532926,-0.0003937729333719,-0.0005968345032579,,-7.719614755132859e-05,-0.0005250197680339428
3077,2012-10-16,-0.0005046943055234,-0.0003059659115422,-9.197567460923074e-05,,-2.94645784060822e-05,-0.00020871151951290434
3078,2012-10-17,0.0003592267338191,0.0003710098689882,0.0006692892904444,,1.6369938848149107e-06,0.00034338433938277163
3079,2012-10-18,0.0018321552559224,0.0009397639037246,0.0012529268096995,,0.0001960822567676,0.0010937214407965
3080,2012-10-19,-0.0003985892798926,-0.0001053950205598,-0.0004280255435291,,-3.3364884886062856e-05,-0.0002866599027692543
3081,2012-10-22,0.0015631375268834,0.0007761111111922,0.0004929777550593,,0.0002124573675422,0.0007561908831616332
3082,2012-10-23,0.000101075314962,0.0003628096652072,0.0001815204612209,,1.6980924785050648e-05,9.985890032265022e-05
3083,2012-10-24,-0.0002010564113265,-0.0005308357526313,4.53841828714285e-05,,-2.949316604999253e-05,-6.172179816835468e-05
3084,2012-10-25,5.040974984679724e-05,5.086070127519231e-05,-0.0001991483699689,,1.689200941780321e-06,-4.9016473060107484e-05
3085,2012-10-26,5.05360421442029e-05,-0.0003040725309981,0.0003380948766851,,2.0342061273164964e-05,0.00013632432670082262
3086,2012-10-31,-0.0011017147647725,0.0001573504363435,-0.0007963839806814,,-0.0001135557629451,-0.0006705515027996666
3087,2012-11-01,0.0012032150055033,0.0018978828311455,0.0008006622364919,,0.0001486208368733,0.0007174993596228335
3088,2012-11-02,-0.000437897580094,-0.0003832379566798,-0.0003845860342018,,-5.263331690724212e-05,-0.00029170564373434736
3089,2012-11-05,-0.0008826696694718,-0.0014723808857188,0.0002423549795284,,-0.0001239163279288,-0.00025474367262406667
3090,2012-11-06,0.002480482100211,4.160449008013684e-05,0.0012100246042547,,0.000290685711996,0.0013270641388205666
3091,2012-11-07,0.0009496030555738,-0.0005576345234507,0.0007103480046243,,7.606966632371684e-05,0.0005786735755072724
3092,2012-11-08,-3.428838596518661e-05,-0.0002239048520659,-0.0001574356399544,,9.446003071348134e-06,-6.0759340949412826e-05
3093,2012-11-09,-0.0001709913461391,0.0,9.238413114566044e-06,,-1.3723775734795324e-05,-5.8492236253109756e-05
3094,2012-11-12,0.000499805304395,0.0002802266238574,0.000382432159901,,5.443656460749771e-05,0.0003122246763011659
3095,2012-11-13,0.0012600478115462,-0.0002433963734637,-0.0005869732780745,,0.0001518900038515,0.00027498817910773335
3096,2012-11-14,0.0001227689644477,-0.0007520564963508,0.0001424390778881,,1.936571315179495e-05,9.485791849586498e-05
3097,2012-11-15,-0.0005914313599214,-4.647013613621534e-05,-0.0002077267835319,,-4.198652608817618e-05,-0.0002803815565138254
3098,2012-11-16,-0.0015604767544338,-0.0009043371559608,-0.0009730057212329,,-0.00014531730129,-0.0008929332589855668
3099,2012-11-19,-0.0002566623607351,0.0005001539684515,-0.0001480024369623,,-1.815826404781221e-05,-0.0001409410205817374
3100,2012-11-20,-0.0001362557920612,-0.0002167293654082,-4.601423425734636e-05,,-3.5255643709418885e-05,-7.25085566759884e-05
3101,2012-11-21,-0.0011461949708784,0.0010650105848546,-0.0006949745221416,,-0.0001370125305391,-0.0006593940078530334
3102,2012-11-23,0.000135339966778,8.215143830022617e-05,-0.0002085426663638,,2.134847544008413e-05,-1.7284741381905295e-05
3103,2012-11-26,0.0003900452317039,0.0003337628112015,-8.155558988326952e-05,,6.341943754932729e-05,0.00012396969312331924
3104,2012-11-27,-0.0006414994366423,0.0011954233927269,-0.0003467805756519,,-8.098104227848025e-05,-0.00035642035152422675
3105,2012-11-28,-0.0005879356777849,-0.0004951882689394,-0.0003494811514129,,-5.4314754367500326e-05,-0.0003305771945217668
3106,2012-11-29,8.408727302698864e-05,0.000759340058472,7.630575435977676e-05,,1.1042199965117376e-05,5.714507578396093e-05
3107,2012-11-30,0.0005074463418167,-0.0004034040799703,0.000103477486867,,4.952568756757168e-05,0.0002201498387504239
3108,2012-12-03,0.0001018440383653,-0.0011848880061074,9.940005118179528e-05,,1.4569497450329573e-05,7.193786233247494e-05
3109,2012-12-04,-0.0001864950916634,9.422947262522204e-05,0.0004939402423757,,-7.752078654966306e-05,7.664145472087898e-05
3110,2012-12-05,-0.0003218023091521,-0.0003694538721059,0.0003005822782779,,-3.319799448546946e-05,-1.8139341786556495e-05
3111,2012-12-06,-0.0002032242287854,-0.0001730565841951,-0.0003298703474405,,-6.768173272952226e-05,-0.0002002587696518074
3112,2012-12-07,-0.0002874693145223,-0.0004191687627462,-0.000264422563665,,-3.715855318200364e-05,-0.00019635014378976786
3113,2012-12-10,-0.0007564469719857,0.0002246220126341,0.0006346100341921,,-7.634682634825651e-05,-6.606125471395216e-05
3114,2012-12-11,0.0002870857879884,-0.0003914638283046,0.000280898797686,,4.047364176899053e-05,0.00020281940914779683
3115,2012-12-12,0.0006287635980255,-0.0009924566676982,0.0003369520494429,,6.189261004772746e-05,0.0003425360858387091
3116,2012-12-13,0.0002046875930204,-9.462810387049988e-06,0.0004414241914854,,5.945653999042263e-06,0.0002173524795016141
3117,2012-12-14,-0.001179771069107,-5.660723302496919e-05,-0.0007025631470654,,-8.01529116020844e-05,-0.0006541623759248281
3118,2012-12-17,-0.0008867988880702,0.0013222448064672,-0.0006701756674959,,-7.060417432907473e-05,-0.0005425262432983916
3119,2012-12-18,0.0005711665613256,0.0001448641400896,0.0001744581040331,,5.1498705268456856e-05,0.0002657077902090523
3120,2012-12-19,-0.0005507804829628,0.0010532079359886,2.2327262713097955e-05,,-4.541159503067096e-05,-0.00019128827176012435
3121,2012-12-20,0.0014061659307244,-0.0006878939624219,0.0007724259518594,,6.133962802392355e-05,0.0007466438368692411
3122,2012-12-21,0.0003402185859077,2.418011699253452e-05,3.1909158688806774e-05,,0.0001585346017737,0.0001768874487900689
3123,2012-12-24,0.0004259782322097,-5.797173047410046e-05,0.000371006438764,,1.463249976301893e-05,0.00027053905691223966
3124,2012-12-26,0.0001880635257741,-0.0001353847653123,0.0001104571715156,,3.875298808876384e-05,0.00011242456179282127
3125,2012-12-27,0.0018667386059743,0.0003749784225098,-0.0006814738126241,,0.0001985101401783,0.00046125831117616663
3126,2012-12-28,-0.0024535049349689,-0.0009596335773088,-0.0012616745945681,,-0.0002156699371271,-0.0013102831555547
3127,2012-12-31,-0.0024469425586484,-0.0006274655210712,-0.001471819587018,,-0.0002551948249362,-0.0013913189902008667
3128,2013-01-02,0.0002304620493136,0.0006847836119824,0.0002331868677298,,1.0033013516798671e-05,0.00015789397685339956
3129,2013-01-03,-0.0002770967237494,0.0012535105395963,0.0002191918481707,,-2.238196615342512e-05,-2.6762280577375036e-05
3130,2013-01-04,0.0001308174048781,0.0001274586495184,-8.323183606441722e-05,,3.250168113532952e-05,2.6695749983004097e-05
3131,2013-01-07,-0.0002298580637248,-0.0007745489337815,6.587336848355603e-05,,3.350002848030198e-05,-4.349488892031399e-05
3132,2013-01-08,0.0002298162733062,0.0003263621750464,0.0001404151842859,,-4.843900407110507e-05,0.00010726415117366498
3133,2013-01-09,-0.0007343726450512,-0.0010804383597982,0.0002624272759222,,-6.734147824907132e-05,-0.0001797622824593571
3134,2013-01-10,-1.634646283418399e-05,0.0008404599145985,-0.0001180017138607,,-2.242381860923925e-05,-5.225733176804108e-05
3135,2013-01-11,0.0001965166443625,-0.0004291094458769,0.0002638708125807,,0.0,0.00015346248564773333
3136,2013-01-14,-6.563681032931643e-05,-0.000692341617692,0.0002569148126782,,-2.4914230171469265e-05,5.5454590725804754e-05
3137,2013-01-15,-1.6438528957521174e-05,3.346695776366655e-05,-0.0002074509877073,,2.1693701383187e-05,-6.739860509387806e-05
3138,2013-01-16,-0.0006709638895888,-0.0003662573495768,-0.0002548603414678,,-8.70886440518025e-05,-0.0003376376250361342
3139,2013-01-17,-0.0002128476876407,-0.0001816290473356,0.0001190767852091,,-2.8184316128210015e-05,-4.065173951993667e-05
3140,2013-01-18,-0.0006828276311259,-0.000295564349873,0.0003026491922234,,-9.855332233968376e-05,-0.0001595772537473946
3141,2013-01-22,-4.884077865330475e-05,0.0003116501151751,-0.0001402117196972,,-1.8889761638227816e-05,-6.931408666291086e-05
3142,2013-01-23,-9.757824578169416e-05,0.0008147197474748,-0.0007252406821522,,-5.064216381685976e-05,-0.0002911536972502513
3143,2013-01-24,-0.0002601754320065,0.0006411429742995,-0.0001731952767925,,-2.531578500989741e-05,-0.00015289549793629913
3144,2013-01-25,-8.142795881888012e-05,0.0001960482040547,-0.0001677196981598,,-1.6322629475594148e-05,-8.84900954847581e-05
3145,2013-01-28,-0.000519238670089,-0.0004046955907703,-9.264434861266634e-05,,-6.179739502987953e-05,-0.0002245601379105153
3146,2013-01-29,0.0006384881991796,-0.0009271972268979,0.0001240258976681,,5.732843196692289e-05,0.0002732808429382076
3147,2013-01-30,0.0001312254510325,-0.0009437042791242,0.0001916121157059,,3.369069895797924e-05,0.00011884275523212641
3148,2013-01-31,0.0008779434344005,-0.0004273668984911,0.0005560599400605,,-0.0001083072743158,0.0004418987000484
3149,2013-02-01,0.0008712540631097,-0.0002850783824144,0.0008086139780081,,6.974637454356567e-05,0.0005832048052204552
3150,2013-02-04,-0.0008143868692671,0.0001404778517249,-0.0006680416919006,,-5.301183212192245e-05,-0.0005118134644298742
3151,2013-02-05,-4.87986705533236e-05,-0.0002562861475833,0.0002125940709298,,-1.4662665980865353e-05,4.971091146520368e-05
3152,2013-02-06,9.763413466617022e-05,0.0003552882065773,8.381481173517758e-05,,2.4508201154602208e-05,6.865238251865001e-05
3153,2013-02-07,-0.0004708345828033,0.0002150514213364,0.0005242316593212,,-2.287832861875076e-05,1.0172915966383074e-05
3154,2013-02-08,-3.25368240514594e-05,0.0008803546056132,2.628135435130366e-05,,1.6373632966379408e-06,-1.5393688011726008e-06
3155,2013-02-11,-0.000211202068474,-2.476512065862263e-05,-0.0001712175358418,,-4.004962142505225e-05,-0.00014082307524695078
3156,2013-02-12,-6.51124606505298e-05,0.000223218006689,-0.0001666797850092,,1.2306294406693035e-05,-7.316198375101226e-05
3157,2013-02-13,-8.147551857169091e-05,0.0004752287254969,5.276904125216799e-05,,6.5750472947709935e-06,-7.377143341583974e-06
3158,2013-02-14,9.811011347688908e-05,0.0013187661296214,-0.0001059238213204,,1.647745175463447e-06,-2.0553208893491596e-06
3159,2013-02-15,-0.0007160175327452,0.0002657968381079,-0.0003426418829222,,-4.852476977472206e-05,-0.00036906139514737403
3160,2013-02-19,0.0013892375190162,0.0013467139168866,0.000773470544774,,9.813741934107263e-05,0.0007536151610437574
3161,2013-02-20,0.0003984058929573,-3.111408333878296e-05,0.0004239590507832,,1.416816281592598e-05,0.00027884436885214196
3162,2013-02-21,-0.0008857634295181,0.0003009549313795,-0.0003880766665455,,-9.004460270664892e-05,-0.00045462823292341634
3163,2013-02-22,0.0018227106558844,-0.0007116998196881,0.0006048929347984,,0.0001620261888077,0.0008632099264968333
3164,2013-02-25,-0.0003495998305259,-0.0014708794882643,-9.90923876108794e-05,,-5.925753233850299e-05,-0.00016931658349176077
3165,2013-02-26,-0.001517359741959,0.0010267496656957,-0.0005819848202755,,-0.0001648011188538,-0.0007547152270294333
3166,2013-02-27,0.0001636425622486,0.0009049534998988,4.4556493004115706e-05,,1.807521433173227e-05,7.542475652814932e-05
3167,2013-02-28,-0.0002115223749638,0.000300508866099,-0.0001905305866684,,-2.939552536013995e-05,-0.00014381616233077998
3168,2013-03-01,-0.0005996160132166,-1.0346571749560162e-05,-0.0001990599168392,,-3.42630603497533e-05,-0.0002776463301351844
3169,2013-03-04,-0.0007252767395637,-0.0001293459949495,-0.0006684244510485,,-9.481495979252508e-05,-0.0004961720501349083
3170,2013-03-05,-0.0001288000418582,0.0,0.0001755952202127,,-2.591081767155093e-05,6.961453560983026e-06
3171,2013-03-06,-0.0002408369782879,1.0400931323245024e-05,-0.0001919356035495,,-4.110857226817429e-05,-0.00015796038470185808
3172,2013-03-07,-0.0004325708361298,-9.37209149272952e-05,-3.928322415082047e-05,,-4.58420902655945e-05,-0.00017256538351540502
3173,2013-03-08,-0.0004155259641848,-6.260858751833834e-05,-0.0001437980326965,,-5.688500280069031e-05,-0.00020540299989399677
3174,2013-03-11,0.0002244517405458,-0.0007102444744286,0.0001182252176207,,-4.809683962822694e-06,0.00011262242473455911
3175,2013-03-12,-0.0002241641351453,0.0001666412160001,7.027435651822573e-05,,-9.616076767156324e-06,-5.450195179807686e-05
3176,2013-03-13,-0.0003994060958659,-0.0001195544758338,0.0001228988582783,,-4.880113525227679e-05,-0.00010843612427995894
3177,2013-03-14,6.406038343248352e-05,-9.884864769224296e-05,-1.758951908751613e-05,,2.343885234957224e-05,2.3303238898179878e-05
3178,2013-03-15,0.0009385498238777,-0.0006261456858418,-0.0003549529061113,,8.409926797583317e-05,0.00022256539524741106
3179,2013-03-18,0.0002928478289137,-0.0003460721825281,0.0001338158922339,,1.6231081233243405e-06,0.00014276227642364144
3180,2013-03-19,-0.000436811266857,0.0001967403119001,-0.0001023826818001,,-1.6199100285541222e-05,-0.00018513101631421373
3181,2013-03-20,0.0006523162077204,-0.0003252950109882,0.0002780121835399,,4.9750789865948285e-05,0.0003266930603754161
3182,2013-03-21,-0.0008416531291523,0.0003950196786102,-0.0004231951052951,,-9.082924834366134e-05,-0.0004518924942636872
3183,2013-03-22,0.0003247547159893,8.33511539418941e-05,0.0001654747847684,,5.954818674396277e-05,0.0001832592291672209
3184,2013-03-25,-0.000660809303241,0.0004614247579392,-0.0002756084886128,,-7.450581771018786e-05,-0.00033697453652132924
3185,2013-03-26,3.2289124271602315e-05,-0.0005430807484937,-2.2249544145964707e-05,,2.6796571584683612e-05,1.2278717236773742e-05
3186,2013-03-27,-0.0003859495603088,0.0005999874790075,0.0001774739061022,,-4.206430013115249e-05,-8.351331811258418e-05
3187,2013-03-28,0.0004372173945014,-0.0002728840785373,0.0004126201139617,,6.485925024427126e-06,0.00028544114449584237
3188,2013-04-01,-0.0005481739634114,0.0013275217023692,-0.0004407132108199,,-7.660053296067186e-05,-0.00035516256906399066
3189,2013-04-02,0.001043432761201,0.0012078428042833,0.0004625631347828,,7.893328192203986e-05,0.0005283097259686133
3190,2013-04-03,-0.0003899287034123,5.40360248963601e-05,3.5929437356350843e-05,,-3.568461517265274e-05,-0.00012989462707620062
3191,2013-04-04,0.0005544973064952,-0.0012531508512238,-0.0003980554844779,,3.822631871644492e-05,6.488938024458165e-05
3192,2013-04-05,-0.0008579489507648,0.0001813872054198,-0.0003243756984709,,-6.398885696879695e-05,-0.00041543783540149895
