Date,ES=F,GC=F,NQ=F,RTY=F,YM=F
2005-05-09,1.615742908956444,0.3726156426777179,0.5660039752296925,,1.6458881075835252
2005-05-10,0.8416656602216275,0.0,0.4178271679015476,,0.4448676032803985
2005-05-11,-1.7813171640684515,-2.0957885312091,-0.2091623252053846,,-1.8585469671986123
2005-05-12,-0.3362451287681359,-0.5253874141172509,0.9577007945763212,,-0.4941741578206919
2005-05-13,1.3756497557880167,-0.4863970131007526,0.4498991391881535,,1.544757359875886
2005-05-16,-1.109254886473806,0.1873181555112111,-0.779911326105766,,-1.39880304503174
2005-05-17,1.544629606614394,0.7878486320371872,1.1115532372102843,,2.2018640883371536
2005-05-18,0.6042408574758324,-0.3760039974398502,0.6913812526801004,,0.4103483942544896
2005-05-19,0.1340753394512112,-1.1662886833017496,-0.3906602862399174,,0.2126804461880825
2005-05-20,0.8053294836131819,-0.3014891104054748,0.5112971849613059,,0.9340382359236372
2005-05-23,-0.3363538427174447,0.3390214081206525,-0.0903801051928086,,-0.6404632588092516
2005-05-24,-0.1682660095844216,0.4906378735610926,0.12066850487539,,-0.4599005460757754
2005-05-25,0.7417221692182865,-0.3024778580162047,-0.6350962576253799,,1.1015638456093797
2005-05-26,-0.3041263502064001,0.6815328259765467,0.1818952636746785,,-0.181122243069499
2005-05-27,-1.0821007718872766,-1.3277540812559507,0.4248463197478404,,-1.168730453253291
2005-05-31,1.2196940082479282,-0.3796890848240649,-0.7603624294578264,,0.9403919145822808
2005-06-01,0.5419609216598417,2.807172339477228,-0.8529512016870754,,0.362787516129186
2005-06-02,-0.9140081989143158,0.3799941814205738,1.2802652972937072,,-1.286458845706131
2005-06-03,-0.0677896609609103,-1.0587097468276017,-0.3049477753255109,,-0.1817417557624175
2005-06-06,0.1356109243859034,-0.643895383286923,-0.700839361161057,,0.3962132534870926
2005-06-07,-0.4078771656037283,-0.0378603860710069,-0.2137070776751164,,-0.0992764860325734
2005-06-08,0.6814125075347225,-0.1895336059129758,0.4277640887341568,,0.2154558549043745
2005-06-09,0.2730083085623032,1.21622225686453,-0.8267588303482286,,-0.2492193933520822
2005-06-10,0.4781815398333264,0.7237439726225883,-0.4293635545005807,,-0.333009668093937
2005-06-13,-0.342241442094139,-0.685237656344236,-0.276149850791191,,-0.333697341657646
2005-06-14,-0.2056390743379417,0.6095698762162781,0.0921944068748917,,-0.2507318965743648
2005-06-15,0.5493626773460251,2.70729515881172,-0.4618898485703742,,0.1004764821485022
2005-06-16,1.676473003965838,0.8015977768940963,-1.1397038254380931,,1.1578610698127707
2005-06-17,-0.3693408402341949,-0.0379956089239282,0.5230829993232345,,0.2186879509486465
2005-06-20,0.1375546058798892,0.190071990705462,-0.3399353315215709,,0.1849619920448229
2005-06-21,0.0,-0.3049162493471327,-0.1856625928946855,,-0.1853598440877732
2005-06-22,-2.3480515318876845,1.375203918927679,-1.2709972327128582,,-3.3270711439488454
2005-06-23,-1.1426341892724614,0.4592812220043474,-0.994220818599038,,-1.8788462158266677
2005-06-24,0.0689938584501372,-0.0764713993068236,0.3415065252240228,,-0.0336373854116003
2005-06-27,-1.4483204425038834,-1.4933188465643603,0.6830252950041965,,1.7785464658187224
2005-06-28,0.5185835077004168,-0.191938273701469,0.3421314730579666,,0.7738764058110394
2005-06-29,-1.035880815429009,,-0.5292076050073821,,-1.3597698405514334
2005-06-30,0.6223525609299326,3.10516233656375,-0.187117129521821,,0.5207315532734167
2005-07-01,-1.2445777639714446,-1.8826077481766852,0.8431151604113356,,-0.9061831451846616
2005-07-05,1.4535154115902462,0.2291963587958938,-0.4068524989285109,,1.6635280836538164
2005-07-06,0.5879306030593783,-0.0762201610703196,0.3444064381817036,,0.7563415512388284
2005-07-07,1.8997669663296584,0.1527523367312777,2.0070883907961514,,-2.3320020371580883
2005-07-08,-0.9682519725709406,0.9954330821134348,-0.8168493701532323,,-1.1583921942838435
2005-07-11,0.2759597559047224,0.3069958300105688,-0.2819727350203799,,-0.2174512668877582
2005-07-12,-0.3449820466962016,-0.9210048831127536,0.3134626825772404,,0.8192770752699822
2005-07-13,-0.5185042329062811,-1.653280349328906,1.0678788561053116,,-1.3069650071394534
2005-07-14,0.0692583770553265,0.4230254785493781,0.1888049340132619,,-0.0167642022804774
2005-07-15,-0.6588242368789251,-0.0767801401756781,-0.3146144881666771,,-0.6532519312463599
2005-07-18,0.93862333150627,-0.3075852434866332,1.1351415865118089,,0.7725888824926133
2005-07-19,0.4523515724259902,0.770929587813538,-0.5370491054874713,,0.3362268149132232
2005-07-20,-0.904853516373629,1.428927327500365,0.1578960793963104,,-0.7569816614349072
2005-07-21,0.9759254998542822,0.2705009809360546,0.2213360931009332,,0.4718708811202841
2005-07-22,-0.418361557621084,0.3859843745961606,0.3486200592935032,,-0.6239578020532246
2005-07-25,0.1394629786094024,0.8895543899291112,0.1905637122763822,,-0.5235344795557101
2005-07-26,0.6635091520251315,0.5036430529376797,-0.6681671160401064,,0.8621870799364779
2005-07-27,-1.0151233475192076,1.0075639733527617,0.5739903220316875,,-1.151087560528139
2005-07-28,-1.4364959031681197,1.0089509812640445,0.9575193822935664,,-0.6773646429947567
2005-07-29,0.1051048203235959,-0.7760952612051687,0.2236826145531821,,-0.7447911285420826
2005-08-01,-1.0497897206239046,-0.0,-0.8948321187065017,,0.8471049290575967
2005-08-02,-0.3858715426573491,1.9413846792375624,0.2241860666485816,,-0.4238488165294347
2005-08-03,-1.367893217162561,0.3893463943376404,1.0251413443949642,,1.5773774852387945
2005-08-04,-1.159404071788326,0.2718284602986544,-0.5778733587830985,,-0.7814445321329336
2005-08-05,-0.3509776649343596,-0.97247519993237,-0.5778299803278101,,-0.1865700003862131
2005-08-08,0.9823105332318808,-0.1948845925356952,0.5785008206262984,,1.2558654949068797
2005-08-09,-0.0702903768227001,0.8965273533811141,0.7400523077564646,,-0.1360732335247206
2005-08-10,0.6677878086045286,3.515944493063659,0.0966402716607515,,1.0368217061511988
2005-08-11,1.057101346313522,0.1563053871627156,0.1289454625588574,,1.482263573309681
2005-08-12,0.9169869645207472,-1.4359125550767151,-0.8725468036945465,,1.0391761076212114
2005-08-15,2.256838750762563,1.5170547637598495,-1.4901252067306603,,2.143656185922405
2005-08-16,0.0,-2.4088302586241483,-0.0324051847311584,,0.4933299611406821
2005-08-17,0.0702995304255035,-0.1551861029352844,-0.2588925714086421,,-0.1017486966546335
2005-08-18,0.3877123875328923,0.888897444775283,-0.0,,-0.4075637318620793
2005-08-19,-0.0353368016780387,-0.3486385228160724,-0.065027882387436,,0.0510714561988865
2005-08-22,0.3539623579676916,-0.5037385304906034,0.1956209797810675,,-0.6650092635033026
2005-08-23,-1.6325524218183345,-0.8151997696195735,-0.8171856983947019,,-1.931856696941173
2005-08-24,0.4977457642804865,-0.4275923364608668,-0.1310390576164542,,0.393570036663834
2005-08-25,-1.0647396080138207,-0.3889143793460503,0.2294324218348498,,-0.9046024143953306
2005-08-26,1.208374834737532,-0.1558082617023292,-0.7227984192993117,,1.213851198660774
2005-08-29,-0.8528153662770332,-2.263044301724304,0.2963169998338182,,-1.0773570676463802
2005-08-30,1.84671074900166,-1.0168178410371471,0.9225736930084024,,1.486904110284167
2005-08-31,0.035528079363935,3.3127026628543312,0.330128499719296,,-0.6834900316394734
2005-09-01,0.2835645512435206,0.740468966155536,-0.1650985521969594,,0.0
2005-09-02,2.061304303961704,-0.07744402353868,1.4555451971714002,,-2.1519961331530677
2005-09-06,-0.1780486619155198,0.193768407494647,0.0,,-0.5994232020981681
2005-09-07,0.4970816195042889,0.6993454530132709,0.0331148427054491,,0.4950902598799784
2005-09-08,1.423449007270549,-0.8955763432660663,-0.664121064944648,,1.4356416857120922
2005-09-09,-0.2494473963367086,0.2727970371577421,-0.2663557587640541,,0.0171146828454286
2005-09-12,-1.103406250901025,-1.4033337860901651,-0.2332753742583685,,1.0598363142314668
2005-09-13,-0.5706769767090869,-1.4451921374725878,-1.2355159316925386,,-1.1141266919415902
2005-09-14,-0.178284799044281,-2.223911881217244,-0.3011647786759568,,0.068549835581352
2005-09-15,0.7910970749176937,1.5587373585486943,-0.3625020823210053,,-2.0044553829785743
2005-09-16,-0.7456456992745293,2.7963518833401846,0.6754621670548654,,1.1507949084321027
2005-09-19,1.5036075236152475,-0.1938959688527523,0.671278455536442,,-1.4216690786868644
2005-09-20,-1.64795768358828,1.041902297263528,1.175781615845745,,-1.780646498939358
2005-09-21,0.536633627074277,-0.8895196140298002,-0.1681203282252542,,0.5472582387929655
2005-09-22,0.1071367134076094,-1.1987808654200631,-0.5377238502900036,,0.0170653235042278
2005-09-23,-0.143031371496371,0.9283662293497162,0.1347388725824254,,-0.5980319495619029
2005-09-26,-0.0358457418390036,1.275804208581283,0.3710017359059659,,-0.1370630696541036
2005-09-27,-0.1437211373941147,2.7454686354404902,-0.0676155313988622,,-0.2401244320962455
2005-09-28,1.2969246371875147,0.96598099812655,1.3885140080690697,,1.1690893004230445
2005-09-29,0.3611057971049023,-1.230567517354438,0.8827816676343117,,-0.6029947837776325
2005-09-30,-0.3608084949279816,-1.1153135341496223,0.3052495268662788,,0.7749138939507463
2005-10-03,-2.1686585575751924,0.0,0.983901167864898,,-1.96525983852704
2005-10-04,-2.317300318853668,0.0,1.4616769227787012,,-1.8112233549209704
2005-10-05,-0.5413737445660438,2.234651059879288,1.223777309855876,,-0.4128977869513037
2005-10-06,0.4315463208393179,-1.081777821043579,-0.1018522639616013,,-0.0171660499444317
2005-10-07,-1.4403098546333069,0.1540114103438719,-0.5768107354102973,,-1.1175983485440844
2005-10-10,-0.2163840220605464,-0.769903630985346,-0.6122513294702929,,0.3103265236623072
2005-10-11,-1.4408086622046066,1.234719819926522,-1.294029717303551,,0.9996098206172856
2005-10-12,-0.0721958825170162,-1.0810489410709163,0.6477034446885007,,-0.0345347364562034
2005-10-13,1.7305909755276063,-0.733095557421775,0.9537364539195704,,1.4849875191508677
2005-10-14,0.6144837954804728,1.8902013981260788,0.4091407059970938,,-1.17729830815054
2005-10-17,-1.8397370725985556,-0.7720781158109596,0.6137874973889047,,-1.1065593440770152
2005-10-18,2.744484542628892,-3.311827519386227,-2.32252183784394,,2.4367124352122467
2005-10-19,-3.026380757418502,-0.9633479765059026,1.0257273194421608,,-2.7469821005025965
2005-10-20,0.6095715003395422,2.297432925145645,-0.647271579070188,,-0.8260194478492303
2005-10-21,-2.67450518557372,-0.7659008827870418,-1.5329189681432691,,2.706075481080574
2005-10-24,-0.4997815484443554,2.976399286722528,-0.5455665002992645,,0.0685417336051586
2005-10-25,-0.4264194595773648,-0.6109324924648915,0.2723834162741941,,-0.3411089047526357
2005-10-26,-1.9215398667732773,-0.9874054622580196,-2.1136144169195967,,-2.08610351894302
2005-10-27,2.459171417824375,-0.3041430761713963,-0.3757467294174383,,2.6209161543462023
2005-10-28,1.4219953051611358,-3.00355150373457,1.7708199593841436,,-0.0853952079532304
2005-10-31,0.4957199644117098,-2.399833023942997,0.0682256621919053,,-0.357077714765995
2005-11-01,1.6623017091189205,1.5153356928017383,-1.633942682608556,,-0.9375598849031348
2005-11-02,0.8145964062014729,-1.0189635400813175,1.3309854857364491,,-0.8879862279787878
2005-11-03,-0.2474688775724988,-1.4321089003892735,0.2384768202821674,,0.0683180393844936
2005-11-04,0.1061125627159292,1.017501738049054,-0.0340373897458314,,0.7004751405393262
2005-11-07,0.0,0.7151654964740437,-0.2387612995267689,,-0.0856429657414317
2005-11-08,0.142125306602165,2.032488877307507,-0.1025984767389092,,-0.1028556742376063
2005-11-09,1.4251677233647635,0.1130114966299128,1.2680304195292036,,1.6498341278116186
2005-11-10,0.6071262705675997,0.6385387827314367,-0.1717787931845223,,0.861410752980823
2005-11-11,-0.1070139645193507,-0.0376440877042472,0.0,,-0.2751572147594939
2005-11-14,-0.678488628156155,-0.0376928408903373,0.4473102201719504,,0.120427636452355
2005-11-15,0.3221795083335739,3.854617138584842,0.6210585390346228,,-0.2240974379638095
2005-11-16,-1.5048264329073704,2.9933647990652057,-1.5895573764498665,,0.5702400585419959
2005-11-17,0.7179201097341522,-0.2255707258691451,0.1037745335022168,,0.7446259526360818
2005-11-18,0.967842620740022,1.2713393604055774,-0.5871022727148699,,1.040237445173297
2005-11-21,0.717478345282999,1.3490028328007853,-0.346206714623486,,0.7286755938731564
2005-11-22,0.9328023136043044,-0.1872202526961415,-0.2772787435087852,,1.0061530807153276
2005-11-23,0.1436194771101849,2.319307354883465,0.104166483328275,,-0.2604061364955792
2005-11-24,0.359114263248228,,0.3827029801775619,,
2005-11-25,-1.2958595176507697,,0.8370475502174487,,-0.5902427165042311
2005-11-28,-0.25241644779568,0.2999429828003194,-0.8035309483473463,,-0.243535869822547
2005-11-29,-1.1889895462461575,1.6810248632248743,-0.4194196345028355,,-1.3235371683687391
2005-11-30,1.949623849844149,2.9568248255320766,2.0282875028039595,,1.5008041275174684
2005-12-01,0.2165110221602237,0.2988592397114311,0.4203157239044024,,-0.5230675188280415
2005-12-02,-0.3599139059161849,2.0808957393549976,0.7334742904699545,,-0.6268210744375167
2005-12-05,0.288552562133111,-0.4840056228847449,0.3498316425421437,,0.4009951289118886
2005-12-06,-1.0839756318155769,1.5219132836457463,0.2800694494770832,,-1.0995025194399008
2005-12-07,-0.1810160958591687,-1.8586445264101823,-0.9469248275796096,,-0.8390958648856356
2005-12-08,0.3619465947966427,2.858202600438473,0.4919702573066672,,0.279620806539607
2005-12-09,0.2539338930526228,0.5184624349033148,0.4217481053643879,,-0.1223882735578863
2005-12-12,1.1628761131992067,-2.726539180367167,0.4575321609722984,,1.12119667752612
2005-12-13,0.691874703374519,-5.349639825014433,0.3877578633758856,,1.0185391291656345
2005-12-14,-0.6187649024665047,-0.9547108086080888,-0.0706064961176922,,-0.368655939180622
2005-12-15,0.778114160373674,-0.1814426067418552,-0.0664776598480571,,0.8250458731943665
2005-12-16,-1.0706641835364812,0.0725927376871279,1.3869316609864573,,-0.597878554073143
2005-12-19,0.0729781823599828,-3.2738345189818183,0.0,,-0.5277914607372755
2005-12-20,0.2918555585468519,-0.583503404041682,0.3195557883417597,,0.4579247076692834
2005-12-21,0.8046517408226808,3.5154429414381907,1.174931865576084,,-0.8641313990419667
2005-12-22,0.1465851443301598,0.1088460890873006,0.0356705796886674,,0.0
2005-12-23,-1.8332901287013823,1.8017064380660848,1.176556688871327,,-1.7844816251800313
2005-12-27,0.1837597364069122,2.23960715202054,-0.1787396233987094,,0.106300796940982
2005-12-28,-0.7700192969286138,0.5406422371634372,-0.9289875398534232,,-0.3182124049252772
2005-12-29,-0.7717504962739229,0.5028807688151384,-0.6445994905111344,,-1.3468706595245716
2005-12-30,2.941846301111433,-4.89146484720819,2.435614661944084,,2.450216907011389
2006-01-03,0.846310286061713,1.1525059119165246,-1.434114031032317,,0.7450031951342695
2006-01-04,-0.1098020724799551,-2.708206326861891,-0.7142358636953564,,-0.1766790588171631
2006-01-05,1.5378972323788496,4.773141648544,1.7834906189464088,,-1.1315477149185875
2006-01-06,0.4771825541544637,3.3326763699773703,0.4640728997744928,,-0.8328635890614493
2006-01-09,-0.1466072712609006,1.6844398923017967,-0.3918322961033929,,-0.1239978349668734
2006-01-10,0.5505689990304746,1.569258036178113,0.7848220708533613,,0.4076089307543135
2006-01-11,0.9197705018893728,0.1740398576438855,0.5002671368383638,,1.119186847349032
2006-01-12,-0.1105084902903074,2.710800401018815,-0.2860349659840419,,-0.3024941965116536
2006-01-13,0.2947533458550991,-0.9404728811048744,0.2506244170616443,,-1.0850596945392756
2006-01-16,0.7756225287597796,,0.860971256457668,,
2006-01-17,-0.8511384572441631,-3.3629410546848018,-1.725491912530919,,-0.7663466097195119
2006-01-18,0.6665163926435986,5.097308911749387,0.7911487309301304,,0.1247242447092358
2006-01-19,-3.4821155450097367,-1.6881502832783597,-3.804310459295953,,-3.815449016280368
2006-01-20,0.6673989320033542,1.635427559866245,-0.1795523877568457,,0.6255257939599708
2006-01-23,0.184131590517924,-0.2040454035907891,-0.3563576371358287,,0.230549378498827
2006-01-24,0.0737209032395088,1.527748871278256,-0.3214475033106667,,0.2840490136918769
2006-01-25,0.9974670809284424,-0.8506099151732993,-0.7155913371143585,,1.4944148262807273
2006-01-26,1.7037223794087637,-0.3397483337114878,1.7206235078756995,,1.978650349533413
2006-01-27,-0.111112325746284,2.4132033349259614,-0.071748433992337,,-0.4450339907298115
2006-01-30,-0.7393197422887083,-1.7025318360099688,0.2864257280502879,,-1.0297184443452496
2006-01-31,0.5558472912028334,-0.474847467019653,0.2871580142332787,,2.222616168062856
2006-02-01,-2.2620541208636142,1.0494610587462545,-2.481596933083418,,-2.2402045333778915
2006-02-02,-0.9653308710520913,1.7290364649233,-1.549534084845727,,-1.0277543059637966
2006-02-03,0.4809943653780038,0.9491424180228254,-0.1435565612785839,,0.3532020917620679
2006-02-06,1.665154353525126,6.495434740930346,0.5016993512653649,,0.9535820351777397
2006-02-07,1.5934188627772117,-0.3045256964046083,0.9339249577542328,,1.8751778310707288
2006-02-08,-0.3698843143852296,4.799822057449017,-1.1869871046707434,,0.406928195322996
2006-02-09,0.3692853353582913,-4.775660319806175,0.5396356414604352,,-0.5471527671260676
2006-02-10,-0.3699262140202448,-3.701655025511859,-0.9708449486142188,,-0.1944683023599007
2006-02-13,1.8528377571587047,2.257384757458035,0.9360721335837456,,2.2834175136261736
2006-02-14,0.5939349530509422,-2.0136359307266063,0.97214947645722,,0.4612439446536686
2006-02-15,-1.4072864298360352,2.03915497798432,-1.152379284750162,,1.0253000559205263
2006-02-16,-0.4078288330730962,1.8721396218501416,1.2965252720972449,,-0.1239270583285937
2006-02-17,-0.0370337570538358,0.6759379773551802,0.0,,-0.7789126899883928
2006-02-20,-0.5193179628128994,,1.187018921820122,,
2006-02-21,1.041390313761005,-0.0,1.3345657947964262,,0.8872631902967667
2006-02-22,-0.2979323344798706,-1.7676590288502827,0.2884040219586918,,-0.6569703375297191
2006-02-23,0.4096088464041797,3.351677159973976,0.5762795541718033,,-0.0532842872974374
2006-02-24,0.1492364797687938,-1.318533144730366,0.8300248407051053,,0.1244471930196904
2006-02-27,1.7190034695029142,2.2047971195417477,1.4813289898888735,,1.6576803248465504
2006-02-28,1.4233716483428536,0.6066123747460686,1.6988975365815595,,0.9648436221408092
2006-03-01,-0.0747658109615995,1.4956102913213611,0.108296882511565,,-0.1961856534062317
2006-03-02,-0.7467954340681036,0.7008361090645571,1.008840422071556,,-0.6064534992971367
2006-03-03,-1.0481777343579448,-3.5311864008727647,-0.7946070413408973,,-0.858064137007072
2006-03-06,-0.2996862190149113,-0.700457641459901,-0.6501128228051012,,0.3758079213240234
2006-03-07,0.299645969489497,-3.225113232663768,-0.0722755389977492,,0.3580509892694213
2006-03-08,-1.1258382007409125,0.9493553213170632,1.7001073776121045,,-0.6276651331959093
2006-03-09,1.6544093829162363,-1.76134390232698,0.3989139388138234,,1.940213186102993
2006-03-10,0.3758699733775151,1.950354713509623,0.5067281366259949,,0.3057156622254664
2006-03-13,1.9510199517170117,1.7579584311288734,2.2115429643435083,,1.0762111968504544
2006-03-14,0.7892664538274122,0.4383358910681258,-0.6897742512956059,,1.186096849543249
2006-03-15,-0.3748584847837106,-0.4062114877753183,1.013129521870915,,-0.8444631733422192
2006-03-16,0.5866266857280604,-0.0938979460412501,-0.0202821213146512,,1.688064637956856
2006-03-17,-0.8025384757981441,0.3448096974775372,1.7585001593515872,,0.071863324950277
2006-03-20,-1.2036759139946025,-0.8798538512003397,1.0893182208882008,,-0.7172761870127459
2006-03-21,1.0537853513314088,-0.4722010273001534,0.0362346419603956,,1.258442081374855
2006-03-22,-0.4137548848923726,-0.2519379667634728,0.03622598105858,,-0.5397487640816526
2006-03-23,0.1504343411825466,3.1220746890094087,0.5085099125858784,,-0.1078728870211769
2006-03-24,-0.2636847526221156,2.2120652000645302,-0.1092556132551744,,-0.4860429700594458
2006-03-27,-1.283749403002855,0.1256766629399842,0.583482157802645,,-1.87676381748748
2006-03-28,1.1350137204515045,2.0041100384248662,2.156866792045444,,0.8493491537532447
2006-03-29,-0.3780405611132507,4.300368126693252,0.3293891356960198,,-1.13574581774474
2006-03-30,0.0,1.5338433421242132,0.3648261580051695,,-0.1623174834190016
2006-03-31,-0.2649837378158446,2.3577250283810165,-0.274125354862275,,0.0360570601742845
2006-04-03,1.3665270917501593,1.0532694640819005,-0.5675148244695436,,-1.246837695436859
2006-04-04,0.6466086316483426,0.5864135400275686,-1.1556392144614736,,0.4891881537849618
2006-04-05,-0.2279835527746982,2.252724366185445,-0.5509571839748948,,-0.2534789497864999
2006-04-06,-2.0538493369866933,2.100814989910498,1.101439343554961,,-1.7224540958492318
2006-04-07,0.228690298179504,2.832502572811464,-0.3124600830689407,,0.4360399917583486
2006-04-10,-1.7482107556680018,-0.7366934116129169,-1.084114164461644,,-1.1604591733361245
2006-04-11,0.2285120399816814,0.7024852690901895,-0.1472767040867219,,0.6174518949514458
2006-04-12,-0.1900342046968763,-0.3056541472195831,0.4969412600732338,,0.0181522593334326
2006-04-13,-0.1904380133553843,5.781587456621605,-1.1069066852687026,,-0.9085683631041872
2006-04-17,3.1301439471588823,1.4098374871804924,2.161447806623249,,3.261470572056376
2006-04-18,0.2678026129008839,3.811564735042449,-0.3508998294533395,,0.2733744014807104
2006-04-19,0.2662397215522458,-3.867909921379144,-0.239326264620263,,1.141081794939249
2006-04-20,-0.0,3.718374177417684,-1.6413959846247683,,-0.1270410162180384
2006-04-21,-0.3818796993367313,-3.4515737509326985,0.1848124489772543,,-0.0725662892948503
2006-04-24,-0.76586307493624,3.071817823461578,0.516559913698462,,-1.0183700864947012
2006-04-25,-0.0767163391205929,-2.288602044733823,-0.2773498049905572,,0.8933491861579175
2006-04-26,0.9211852196096204,1.604717763343559,1.240472419925976,,-0.7292226371791956
2006-04-27,0.1539212056475694,5.378837890945472,1.2243870513792474,,0.0911795534892575
2006-04-28,-1.1931399696801943,1.654544316307272,-1.3348042445988335,,-1.0949684062732432
2006-05-01,1.5045435039085626,-2.065160548857046,0.3520238295210196,,1.591677279750997
2006-05-02,-0.8868176444452961,0.3435971092670045,0.3146800047597892,,-0.3658046460572298
2006-05-03,0.7315762363844284,-2.369609428978797,1.2053346534360945,,0.5843384395309343
2006-05-04,1.8487735847105424,2.288095994213956,0.7802992857368274,,2.3780213235564718
2006-05-05,-0.2698115781376898,-1.2537284288269983,-0.0742718639188489,,0.1831332945861361
2006-05-08,0.3076377063422035,6.133088262326742,-0.0371584015143845,,-1.076404064376243
2006-05-09,-0.2311923780088369,1.220097708388348,-1.5646312058697522,,0.2559927898981872
2006-05-10,-2.4707466589262994,4.5048147520134645,-2.6893368153287454,,-2.467967534052299
2006-05-11,-2.708094742267149,2.656642111674786,-1.7341540441634171,,-2.4913405636561
2006-05-12,0.4623702678648294,-7.39542099006607,-0.426900787381884,,0.7480392610434404
2006-05-15,-0.3451686053847291,2.178402739584961,-0.555718660417254,,-0.1453674028621822
2006-05-16,-3.9945375246383534,-0.2710100624341111,-1.744001265739037,,-4.3095277606948725
2006-05-17,-0.923476102616932,-2.9447871398465657,-0.743033170804362,,-1.002454368961844
2006-05-18,1.1830687021547428,-6.199158451272214,0.7785891360326546,,0.5599141708528924
2006-05-19,-1.3360312711923203,0.0807756958994561,1.409876608833075,,-1.0114762047952923
2006-05-22,-1.449818102209741,4.247932888457765,-1.5592305846132273,,-0.9765324889592586
2006-05-23,1.29601182958993,9.5820728051301,1.4276839869714588,,1.2477479854762767
2006-05-24,2.28426571823657,3.007410195492132,1.5365791712760315,,1.663771384132382
2006-05-25,1.0270889595372146,0.6444764315364,0.3328450183494443,,1.2831240117769882
2006-05-26,-0.4169748325730055,0.7692749008391572,0.2584997352909032,,-3.5717883376508515
2006-05-29,-3.032348634998705,,-2.682237603444453,,
2006-05-30,1.822327693693784,2.9261358528535064,0.9638678056673056,,1.5141363157400891
2006-05-31,2.076464283541533,-3.826926331371985,-2.6568557198042644,,1.2171404775422512
2006-06-01,0.3766985766070567,2.01835561748521,0.3321439874052912,,-0.0536232083471048
2006-06-02,-2.8169458386161184,1.952204255645946,2.3328415581104456,,-3.0368511889904823
2006-06-05,-0.5643571105236294,3.4891351382542792,-0.3864559940352136,,-1.2537273253213752
2006-06-06,-1.460022405238585,-0.5043604720603376,-1.1001193999356595,,-1.513880360027318
2006-06-07,-0.0749632254086021,-4.5836851633319,-0.4407923331935289,,-0.3915624938783112
2006-06-08,-0.6738143440948253,-0.2257267910676756,-0.5141137077935365,,-0.3376918974676395
2006-06-09,-2.176710915574031,-0.3477220997432404,-1.9125035197056277,,-1.6556825511953024
2006-06-12,-2.178652646353022,-11.0262429430375,-0.6076617644400308,,-1.747874813552925
2006-06-13,1.3104615264978063,-0.0498721830661333,0.9367591124897412,,2.22540570370206
2006-06-14,3.918773118580146,1.0191325854943425,3.5304419896706145,,3.624447955574652
2006-06-15,-0.7323861786931686,2.797785966230421,-0.5958621369938403,,1.1155737650916746
2006-06-16,-0.5312290922762845,2.2380977059029656,-0.2118628650970229,,1.4065090998983238
2006-06-19,0.592349238406511,1.960823390752323,0.365687804711847,,1.1776032394186062
2006-06-20,1.3715721761870086,2.5573783677139743,1.575868062486027,,1.404526727802376
2006-06-21,-0.8535528860772436,-1.2753463721184597,-1.3216312418441376,,-0.9475966795997288
2006-06-22,-0.0741460014497029,0.6229836151032726,-0.366537236143542,,-0.4732733430584145
2006-06-23,0.7046721677951862,-0.0,0.1831079047000281,,0.9291544676401828
2006-06-26,-1.5616677820821836,-0.7669863420855505,-1.8893004663905184,,-2.0892370893138854
2006-06-27,1.190802231347341,-0.7931272879552297,0.937581835784822,,0.8779983209101568
2006-06-28,3.6783567328865385,1.972062124929369,3.447721930674289,,3.5365283261834874
2006-06-29,-0.445630119358358,6.49704851597554,-0.9904791713420644,,-0.2276762938325392
2006-06-30,1.2902688694451314,3.311857698855305,0.7287871105533262,,0.7304776430081719
2006-07-03,-0.0738427530758631,,0.0182204854103093,,-1.3072031515930715
2006-07-04,-1.180536375221305,,2.443365058967857,,
2006-07-05,0.443830305247176,-1.607729270765396,-0.2376838454536033,,1.3081660283797754
2006-07-06,-1.1459838522696428,-0.3054591451651478,-1.0744397234454126,,-2.265570041186894
2006-07-07,0.2961904373102004,-2.0408974246214155,-0.9124551221178456,,0.2960171809259917
2006-07-10,0.7771845108111215,4.019095067645373,0.5291125017462096,,0.5726339572249864
2006-07-11,-2.0765070744659457,1.9217688786135745,-2.062211216795862,,-2.190662817160389
2006-07-12,-3.0795521723451094,-0.8135450655435984,-1.9735148565743703,,-3.429098851620895
2006-07-13,-0.7768639559079635,3.1765311488264545,-1.0749795192973088,,-1.7870220021791847
2006-07-14,-0.2574902647941519,-3.711752206705348,0.381605428081934,,0.2412936453225489
2006-07-17,0.7729538737666741,-5.142484192922025,0.472370274626639,,-1.1867059822042827
2006-07-18,2.471129778929946,3.0445478356040034,0.2911840681352258,,3.136693354462012
2006-07-19,-1.2178778703204811,-2.2409691402955043,-0.9841704109585114,,-1.205793921903205
2006-07-20,-1.396754790169984,-2.7239371225176225,-1.1686982670042845,,-1.23301403740807
2006-07-21,3.34290458810281,-1.54808196254033,2.4287938911889624,,3.35470666081385
2006-07-24,0.5871249076576951,1.0942062934866064,-0.1642783302008622,,0.427623350265698
2006-07-25,0.2552271782977244,0.8919113339442415,0.254545860755908,,0.1869462197596318
2006-07-26,-0.1460111947047058,2.407559227629205,-0.0911185651073199,,0.5276820423745656
2006-07-27,1.7557246920710918,-0.535161801277743,1.953935057988988,,-1.4501074628570163
2006-07-28,-0.3666357084053184,-0.1332715191314158,-0.1830676912534181,,-0.4099726618298782
2006-07-31,-0.7317441472325165,2.6911976625395098,-1.8258681181116885,,-1.126026836710071
